dataset,dx,mean,std,roi
ADNI1,control_alzheimer,2.0432609909630295,0.8226175721781889,Right lingual 3
ADNI1,control_alzheimer,2.5544567824649533,0.8495451078932561,Right medialorbitofrontal 1
ADNI1,control_alzheimer,2.3847419579739393,0.8330403957183015,Right medialorbitofrontal 2
ADNI1,control_alzheimer,2.5646115850526265,0.8038932637880178,Right medialorbitofrontal 3
ADNI1,control_alzheimer,2.7561477682937534,0.9020177238714007,Right middletemporal 1
ADNI1,control_alzheimer,3.060144807454687,0.9383425695734178,Right middletemporal 2
ADNI1,control_alzheimer,3.014204402423205,0.8706383911555675,Right middletemporal 3
ADNI1,control_alzheimer,3.1965570262140006,0.7825860092732582,Right middletemporal 4
ADNI1,control_alzheimer,2.9339220537403587,0.8842122032660035,Right parahippocampal 1
ADNI1,control_alzheimer,2.1801884679762797,1.0534263560580432,Right paracentral 1
ADNI1,control_alzheimer,2.4614004941325662,0.9029692536201277,Right paracentral 2
ADNI1,control_alzheimer,2.3285780687564515,1.048731711627613,Right paracentral 3
ADNI1,control_alzheimer,2.5709717046956095,1.0380179700751304,Right parsopercularis 1
ADNI1,control_alzheimer,2.5699487899128886,0.9619323579063641,Right parsopercularis 2
ADNI1,control_alzheimer,2.720571474468397,0.9107181047283118,Right parsorbitalis 1
ADNI1,control_alzheimer,2.35971813400634,0.9130848911222214,Right parstriangularis 1
ADNI1,control_alzheimer,2.5274515353663585,0.9107270251185465,Right parstriangularis 2
ADNI1,control_alzheimer,1.5788705185378775,0.6481536170383041,Right pericalcarine 1
ADNI1,control_alzheimer,1.6181014662418647,0.6917850337711555,Right pericalcarine 2
ADNI1,control_alzheimer,2.593457365790296,1.0420717559896038,Right postcentral 1
ADNI1,control_alzheimer,2.1359759079548293,0.9598755855054211,Right postcentral 2
ADNI1,control_alzheimer,1.954047478379689,0.9938124641016748,Right postcentral 3
ADNI1,control_alzheimer,1.946744145271281,1.0737114627219861,Right postcentral 4
ADNI1,control_alzheimer,1.8779822187765558,1.0530889271264277,Right postcentral 5
ADNI1,control_alzheimer,2.4680396587064006,0.8382250623801016,Right posteriorcingulate 1
ADNI1,control_alzheimer,2.4710943835609207,0.8648848432496564,Right posteriorcingulate 2
ADNI1,control_alzheimer,2.605198362935937,0.9851740444739068,Right precentral 1
ADNI1,control_alzheimer,2.5085222251899966,1.029251946645608,Right precentral 2
ADNI1,control_alzheimer,2.4313378641683223,1.0007000741382375,Right precentral 3
ADNI1,control_alzheimer,2.4216957040562863,0.9408693919311389,Right precentral 4
ADNI1,control_alzheimer,2.2693477150723185,1.0111430774596395,Right precentral 5
ADNI1,control_alzheimer,2.347286393943053,0.9480991057267918,Right precentral 6
ADNI1,control_alzheimer,2.109489488300023,0.9505045940763712,Right precuneus 1
ADNI1,control_alzheimer,2.726638187208034,0.849919910424266,Right precuneus 2
ADNI1,control_alzheimer,2.608518695571008,0.9492675947829476,Right precuneus 3
ADNI1,control_alzheimer,2.420909261998002,0.9775309935596262,Right precuneus 4
ADNI1,control_alzheimer,2.478577855117514,1.0609926154260012,Right precuneus 5
ADNI1,control_alzheimer,2.7250811165013427,0.8692769279231912,Right rostralanteriorcingulate 1
ADNI1,control_alzheimer,2.625276827708835,0.8663715095673279,Right rostralmiddlefrontal 1
ADNI1,control_alzheimer,2.4081729073586025,0.9796950462923815,Right rostralmiddlefrontal 2
ADNI1,control_alzheimer,2.461641752226399,0.9249175995655801,Right rostralmiddlefrontal 3
ADNI1,control_alzheimer,2.3591694393452807,0.9197695486536744,Right rostralmiddlefrontal 4
ADNI1,control_alzheimer,2.5114657625415524,0.8731335072874594,Right rostralmiddlefrontal 5
ADNI1,control_alzheimer,2.5447672668864065,0.8169828834669352,Right rostralmiddlefrontal 6
ADNI1,control_alzheimer,2.760272873648601,0.8523821007012377,Right superiorfrontal 1
ADNI1,control_alzheimer,2.8649912782560634,0.8980178349719751,Right superiorfrontal 2
ADNI1,control_alzheimer,2.9197724950258035,0.8996310404212612,Right superiorfrontal 3
ADNI1,control_alzheimer,2.744797652155486,0.8628193753780754,Right superiorfrontal 4
ADNI1,control_alzheimer,2.785704101272941,0.9772909037508947,Right superiorfrontal 5
ADNI1,control_alzheimer,2.7186576992847926,0.9284472340585751,Right superiorfrontal 6
ADNI1,control_alzheimer,2.552333344143456,0.9729656823722943,Right superiorfrontal 7
ADNI1,control_alzheimer,2.6215673090010547,0.9661415282643172,Right superiorfrontal 8
ADNI1,control_alzheimer,2.282598272256224,1.0031400392243182,Right superiorparietal 1
ADNI1,control_alzheimer,2.270917701081749,1.0071157866444964,Right superiorparietal 2
ADNI1,control_alzheimer,2.3594699080896753,0.9831872915344809,Right superiorparietal 3
ADNI1,control_alzheimer,2.2548340467422854,0.9849515395781414,Right superiorparietal 4
ADNI1,control_alzheimer,2.2970396816499687,0.9524380546814439,Right superiorparietal 5
ADNI1,control_alzheimer,2.1747306669331192,0.9427754469534474,Right superiorparietal 6
ADNI1,control_alzheimer,2.1755795458693408,1.005172877620704,Right superiorparietal 7
ADNI1,control_alzheimer,2.5955347623436356,0.9329493009829215,Right superiortemporal 1
ADNI1,control_alzheimer,2.9152650552778088,0.9448158318550155,Right superiortemporal 2
ADNI1,control_alzheimer,2.849362948251724,0.9858181776392975,Right superiortemporal 3
ADNI1,control_alzheimer,2.662501941361548,0.9847949146128131,Right superiortemporal 4
ADNI1,control_alzheimer,3.0456041945121766,0.8984178813870934,Right superiortemporal 5
ADNI1,control_alzheimer,2.451633780381146,0.9439109800205304,Right supramarginal 1
ADNI1,control_alzheimer,2.6518847931710847,0.8805573551011852,Right supramarginal 2
ADNI1,control_alzheimer,2.586796551274833,0.9280575749399769,Right supramarginal 3
ADNI1,control_alzheimer,2.6324551846925957,1.0164765685307349,Right supramarginal 4
ADNI1,control_alzheimer,2.70510672352207,0.8302560725853738,Right frontalpole 1
ADNI1,control_alzheimer,3.7472959968544184,0.7845148428046529,Right temporalpole 1
ADNI1,control_alzheimer,2.2892436131998815,1.0096520726272316,Right transversetemporal 1
ADNI1,control_alzheimer,2.7678922205281205,0.9330625548807656,Right insula 1
ADNI1,control_alzheimer,3.1039897661075546,0.8293688662985252,Right insula 2
ADNI1,control_alzheimer,3.120628817086828,0.7472543076436343,Right insula 3
ADNI1,alzheimer,2.138005675608812,1.0897089666445339,Left bankssts 1
ADNI1,alzheimer,2.1203787097927687,1.0798310443549008,Left bankssts 2
ADNI1,alzheimer,2.266651586429296,1.1228056820158352,Left caudalanteriorcingulate 1
ADNI1,alzheimer,2.186856055129891,0.9677346931733768,Left caudalmiddlefrontal 1
ADNI1,alzheimer,2.1267890352779903,1.031021407005474,Left caudalmiddlefrontal 2
ADNI1,alzheimer,2.2028151003483596,1.0187300184947794,Left caudalmiddlefrontal 3
ADNI1,alzheimer,1.7842253450964272,0.9685794304693055,Left cuneus 1
ADNI1,alzheimer,2.653807685562316,1.0999749442432893,Left entorhinal 1
ADNI1,alzheimer,2.0749992997333893,1.0250549967904288,Left fusiform 1
ADNI1,alzheimer,2.3479975307136667,1.082248940405112,Left fusiform 2
ADNI1,alzheimer,2.2990354075371977,1.069223662701937,Left fusiform 3
ADNI1,alzheimer,2.565927897008518,1.0902962929477031,Left fusiform 4
ADNI1,alzheimer,2.149234802468228,1.140048921696729,Left inferiorparietal 1
ADNI1,alzheimer,2.095816383226811,1.0769221883949616,Left inferiorparietal 2
ADNI1,alzheimer,2.040007841121244,1.1497769705345795,Left inferiorparietal 3
ADNI1,alzheimer,2.0326224797765757,1.1487850572528815,Left inferiorparietal 4
ADNI1,alzheimer,1.9950073094657292,1.0969224434858966,Left inferiorparietal 5
ADNI1,alzheimer,2.6843781630826467,1.0301429124121408,Left inferiortemporal 1
ADNI1,alzheimer,2.3630409179358556,0.9059946847536005,Left inferiortemporal 2
ADNI1,alzheimer,2.315943430948182,1.0100204049666246,Left inferiortemporal 3
ADNI1,alzheimer,2.241509463137714,1.0307449857241746,Left inferiortemporal 4
ADNI1,alzheimer,2.146642789273721,1.0342010944643025,Left isthmuscingulate 1
ADNI1,alzheimer,1.9639441358259413,1.0155547404063503,Left lateraloccipital 1
ADNI1,alzheimer,1.8711527283316776,0.920942499060278,Left lateraloccipital 2
ADNI1,alzheimer,1.8674292334869633,0.9296995421930141,Left lateraloccipital 3
ADNI1,alzheimer,2.060435561250764,1.0000731848124544,Left lateraloccipital 4
ADNI1,alzheimer,2.144547640922284,0.9732513319628825,Left lateraloccipital 5
ADNI1,alzheimer,2.4884156619635127,0.9909971650505276,Left lateralorbitofrontal 1
ADNI1,alzheimer,2.3853154484445622,1.0084301618171854,Left lateralorbitofrontal 2
ADNI1,alzheimer,2.3272461888875036,1.0152981339565506,Left lateralorbitofrontal 3
ADNI1,alzheimer,2.436399512391816,0.9597807433731931,Left lateralorbitofrontal 4
ADNI1,alzheimer,1.846375020670468,0.8306803816672598,Left lingual 1
ADNI1,alzheimer,1.7983470030847257,0.8179349577225496,Left lingual 2
ADNI1,alzheimer,1.6468428246153568,0.8081680693738128,Left lingual 3
ADNI1,alzheimer,1.9610438189202142,1.0012544242723773,Left lingual 4
ADNI1,alzheimer,2.120232521507472,1.0094594873582619,Left medialorbitofrontal 1
ADNI1,alzheimer,2.192797141755266,0.9684906750204789,Left medialorbitofrontal 2
ADNI1,alzheimer,2.2212282205662075,1.0411906715292938,Left middletemporal 1
ADNI1,alzheimer,2.280608271300964,1.0920973552602415,Left middletemporal 2
ADNI1,alzheimer,2.2676683927421823,1.0981603181996828,Left middletemporal 3
ADNI1,alzheimer,2.5406153473976296,1.0305107689884592,Left middletemporal 4
ADNI1,alzheimer,2.3461551389442215,1.122921795434626,Left parahippocampal 1
ADNI1,alzheimer,2.0533258000888828,1.0266498787477232,Left paracentral 1
ADNI1,alzheimer,2.128100090399317,1.0022401109152543,Left paracentral 2
ADNI1,alzheimer,2.291999787235043,1.0093045444238717,Left parsopercularis 1
ADNI1,alzheimer,2.3128043240215117,1.0139741351239557,Left parsopercularis 2
ADNI1,alzheimer,2.3831184618030794,0.9860742434123844,Left parsorbitalis 1
ADNI1,alzheimer,2.1728654753989023,1.0151747411136671,Left parstriangularis 1
ADNI1,alzheimer,1.5517456487724006,0.7522146635981316,Left pericalcarine 1
ADNI1,alzheimer,1.6480719978864395,0.9478048229677393,Left postcentral 1
ADNI1,alzheimer,1.5998027191044673,0.992789368877971,Left postcentral 2
ADNI1,alzheimer,1.916513763117657,1.0671282931721913,Left postcentral 3
ADNI1,alzheimer,1.6377368939047763,0.9024525959591806,Left postcentral 4
ADNI1,alzheimer,1.9604178995905863,1.0969418826057624,Left postcentral 5
ADNI1,alzheimer,1.817529236498118,0.9414176921895476,Left postcentral 6
ADNI1,alzheimer,2.3875090500000433,1.0359162506264177,Left postcentral 7
ADNI1,alzheimer,1.957660263402091,1.1940451408541328,Left posteriorcingulate 1
ADNI1,alzheimer,2.238485822992611,1.0286084539879752,Left posteriorcingulate 2
ADNI1,alzheimer,1.976278199756142,1.0423255845730335,Left precentral 1
ADNI1,alzheimer,2.0894728373699145,1.0611031315932435,Left precentral 2
ADNI1,alzheimer,2.2705760140353792,1.06722287073274,Left precentral 3
ADNI1,alzheimer,2.0637988729540533,1.0294645845247765,Left precentral 4
ADNI1,alzheimer,2.1661459524318345,1.0034803022674874,Left precentral 5
ADNI1,alzheimer,2.1306251506180836,0.9301599861555935,Left precentral 6
ADNI1,alzheimer,2.3582283601887024,1.0679885640362863,Left precentral 7
ADNI1,alzheimer,2.406862242618157,1.0219707829810494,Left precentral 8
ADNI1,alzheimer,1.9586723143098843,1.1295478411381843,Left precuneus 1
ADNI1,alzheimer,2.001571245549802,1.1170045352421183,Left precuneus 2
ADNI1,alzheimer,2.0371709439075865,1.0959501622650225,Left precuneus 3
ADNI1,alzheimer,1.9771314547235206,1.0491117509262873,Left precuneus 4
ADNI1,alzheimer,2.069419040763734,1.0129101404098584,Left precuneus 5
ADNI1,alzheimer,2.5671455426724967,0.9902213705356108,Left rostralanteriorcingulate 1
ADNI1,alzheimer,2.0417512425402093,1.0052771624690469,Left rostralmiddlefrontal 1
ADNI1,alzheimer,2.0586729658257568,1.0171280686885427,Left rostralmiddlefrontal 2
ADNI1,alzheimer,2.031002720102338,0.9940255241250144,Left rostralmiddlefrontal 3
ADNI1,alzheimer,2.0213393941538285,1.0171529587367516,Left rostralmiddlefrontal 4
ADNI1,alzheimer,2.0559886573383706,0.9899370125400968,Left rostralmiddlefrontal 5
ADNI1,alzheimer,2.2844656616320584,0.9141291295683087,Left rostralmiddlefrontal 6
ADNI1,alzheimer,2.3018164658208886,0.9698365563465741,Left superiorfrontal 1
ADNI1,alzheimer,2.300429628624445,1.0316544637606393,Left superiorfrontal 2
ADNI1,alzheimer,2.4292362201225295,0.9477744430262072,Left superiorfrontal 3
ADNI1,alzheimer,2.367594463832574,1.0299481457467672,Left superiorfrontal 4
ADNI1,alzheimer,2.346635622687457,0.9937056775717187,Left superiorfrontal 5
ADNI1,alzheimer,2.1635934844488474,1.0440414967740137,Left superiorfrontal 6
ADNI1,alzheimer,2.3721229052566146,0.9847029291360608,Left superiorfrontal 7
ADNI1,alzheimer,2.429724717003341,0.9616594914445615,Left superiorfrontal 8
ADNI1,alzheimer,2.3091493461942982,1.0085499710919825,Left superiorfrontal 9
ADNI1,alzheimer,1.9064251685542155,1.1047225750870195,Left superiorparietal 1
ADNI1,alzheimer,1.9429182049467926,1.096787721760637,Left superiorparietal 2
ADNI1,alzheimer,1.8372488086843775,1.1264453446469929,Left superiorparietal 3
ADNI1,alzheimer,2.0072623991202097,1.1343148689819886,Left superiorparietal 4
ADNI1,alzheimer,1.9951962884739005,1.1377187344165405,Left superiorparietal 5
ADNI1,alzheimer,1.8125462575464444,1.0308383625078064,Left superiorparietal 6
ADNI1,alzheimer,2.0196183100014213,1.076836402238481,Left superiorparietal 7
ADNI1,alzheimer,2.1909418590827237,1.068621611057525,Left superiortemporal 1
ADNI1,alzheimer,2.1295561307488224,1.0913249768489106,Left superiortemporal 2
ADNI1,alzheimer,2.297523647535319,1.0948154498171734,Left superiortemporal 3
ADNI1,alzheimer,2.1785051384186165,1.044164266755883,Left superiortemporal 4
ADNI1,alzheimer,2.5821120580844363,1.0928580929545588,Left superiortemporal 5
ADNI1,alzheimer,2.320193836788167,1.0104860480429179,Left supramarginal 1
ADNI1,alzheimer,2.228732783137969,1.0487675709373516,Left supramarginal 2
ADNI1,alzheimer,2.0910463811799156,1.0928749330964755,Left supramarginal 3
ADNI1,alzheimer,2.1212162378072237,1.1114585201957543,Left supramarginal 4
ADNI1,alzheimer,2.007149372517988,1.141763777873159,Left supramarginal 5
ADNI1,alzheimer,2.5215932897754314,0.9091485454238725,Left frontalpole 1
ADNI1,alzheimer,3.1447846531473003,1.019146906457522,Left temporalpole 1
ADNI1,alzheimer,2.0662075108000915,1.0952004326515608,Left transversetemporal 1
ADNI1,alzheimer,2.3358184710855725,1.0015496317027193,Left insula 1
ADNI1,alzheimer,2.853697843813982,0.9491599097835187,Left insula 2
ADNI1,alzheimer,3.235269998062094,0.8726125210111726,Left insula 3
ADNI1,alzheimer,2.425840307928551,0.9653886576181712,Left insula 4
ADNI1,alzheimer,2.2306842546436996,1.0793046908828903,Right bankssts 1
ADNI1,alzheimer,2.233317766074328,1.0430767739634117,Right caudalanteriorcingulate 1
ADNI1,alzheimer,2.1030183574644425,1.0220214591468415,Right caudalmiddlefrontal 1
