dataset,dx,mean,std,roi
B-SNIP,control_schizophrenia,1.9487263634386507,0.882662162934253,Left lingual 1
B-SNIP,control_schizophrenia,2.0339904033386413,0.9040190052860072,Left lingual 2
B-SNIP,control_schizophrenia,1.9567075078772969,0.9637705109388541,Left lingual 3
B-SNIP,control_schizophrenia,2.3732859495810255,0.9224042922211244,Left lingual 4
B-SNIP,control_schizophrenia,2.432910762267062,0.8415031773331807,Left medialorbitofrontal 1
B-SNIP,control_schizophrenia,2.4947668065060387,0.763662120031494,Left medialorbitofrontal 2
B-SNIP,control_schizophrenia,2.7213808762996807,0.9472954924108973,Left middletemporal 1
B-SNIP,control_schizophrenia,2.8087304002220437,0.9035046532079036,Left middletemporal 2
B-SNIP,control_schizophrenia,2.884041590660439,0.987918889256238,Left middletemporal 3
B-SNIP,control_schizophrenia,3.13082414626463,1.0108429586138685,Left middletemporal 4
B-SNIP,control_schizophrenia,2.779063907750248,0.9598662505579455,Left parahippocampal 1
B-SNIP,control_schizophrenia,2.420527330590206,0.9323194301131049,Left paracentral 1
B-SNIP,control_schizophrenia,2.5308570337878518,0.8877970342636649,Left paracentral 2
B-SNIP,control_schizophrenia,2.6754876287974114,0.950238481301652,Left parsopercularis 1
B-SNIP,control_schizophrenia,2.756817181610021,0.9116528710832654,Left parsopercularis 2
B-SNIP,control_schizophrenia,2.7902983580099576,1.0024775362683922,Left parsorbitalis 1
B-SNIP,control_schizophrenia,2.5797484843472374,0.9383535487436696,Left parstriangularis 1
B-SNIP,control_schizophrenia,1.6756463149113168,0.8589474250314955,Left pericalcarine 1
B-SNIP,control_schizophrenia,1.92615525795603,1.0617106235380296,Left postcentral 1
B-SNIP,control_schizophrenia,1.818569443821815,1.0774001415596504,Left postcentral 2
B-SNIP,control_schizophrenia,2.2444823341348514,0.9567363761214956,Left postcentral 3
B-SNIP,control_schizophrenia,1.877361451018179,1.0483956566822275,Left postcentral 4
B-SNIP,control_schizophrenia,2.3052014989706935,0.9567172796323202,Left postcentral 5
B-SNIP,control_schizophrenia,2.0953863100372496,0.9629666866717504,Left postcentral 6
B-SNIP,control_schizophrenia,2.719758463611236,0.9078160075653248,Left postcentral 7
B-SNIP,control_schizophrenia,2.3249417634943357,0.9466995953404488,Left posteriorcingulate 1
B-SNIP,control_schizophrenia,2.690097291473403,0.9325265170732898,Left posteriorcingulate 2
B-SNIP,control_schizophrenia,2.382925465034254,0.9714004592622837,Left precentral 1
B-SNIP,control_schizophrenia,2.5178444958196415,0.8483409808293784,Left precentral 2
B-SNIP,control_schizophrenia,2.7162397058817547,0.9506794034359293,Left precentral 3
B-SNIP,control_schizophrenia,2.410775697980627,0.959854342516382,Left precentral 4
B-SNIP,control_schizophrenia,2.5677202353669712,0.8296651086741252,Left precentral 5
B-SNIP,control_schizophrenia,2.447595442094241,0.9460831298448095,Left precentral 6
B-SNIP,control_schizophrenia,2.7962910986023712,0.8615068897140128,Left precentral 7
B-SNIP,control_schizophrenia,2.8080196700381763,0.9328189567432794,Left precentral 8
B-SNIP,control_schizophrenia,2.326743308537481,0.9673335272475424,Left precuneus 1
B-SNIP,control_schizophrenia,2.3849340906791547,0.9028536346917606,Left precuneus 2
B-SNIP,control_schizophrenia,2.40644809211007,0.8691372717805416,Left precuneus 3
B-SNIP,control_schizophrenia,2.4053532913600497,0.9308856585096161,Left precuneus 4
B-SNIP,control_schizophrenia,2.5658775785933035,0.9641930016199857,Left precuneus 5
B-SNIP,control_schizophrenia,2.811880675000676,1.030820775593022,Left rostralanteriorcingulate 1
B-SNIP,control_schizophrenia,2.4374767409005424,0.9197846487260211,Left rostralmiddlefrontal 1
B-SNIP,control_schizophrenia,2.4644905046134062,0.9083895650891933,Left rostralmiddlefrontal 2
B-SNIP,control_schizophrenia,2.390000826049013,0.8859932023525326,Left rostralmiddlefrontal 3
B-SNIP,control_schizophrenia,2.418544074295046,0.9709402362039535,Left rostralmiddlefrontal 4
B-SNIP,control_schizophrenia,2.4173686234447693,0.9207047837044925,Left rostralmiddlefrontal 5
B-SNIP,control_schizophrenia,2.5047602847732002,0.9136485313878616,Left rostralmiddlefrontal 6
B-SNIP,control_schizophrenia,2.6962149153750783,0.93303342208107,Left superiorfrontal 1
B-SNIP,control_schizophrenia,2.771481489135254,0.8797105433806551,Left superiorfrontal 2
B-SNIP,control_schizophrenia,2.907100029279573,0.9064380037445966,Left superiorfrontal 3
B-SNIP,control_schizophrenia,2.9028318859326703,0.9089557705748776,Left superiorfrontal 4
B-SNIP,control_schizophrenia,2.850621390060605,0.8859913676448589,Left superiorfrontal 5
B-SNIP,control_schizophrenia,2.6517172065007393,0.8590898791615612,Left superiorfrontal 6
B-SNIP,control_schizophrenia,2.8576523192046146,0.8633796103914213,Left superiorfrontal 7
B-SNIP,control_schizophrenia,2.8161174579590864,0.846132072368761,Left superiorfrontal 8
B-SNIP,control_schizophrenia,2.741959747286309,0.8396166780629482,Left superiorfrontal 9
B-SNIP,control_schizophrenia,2.1979320312309785,0.9794135857230748,Left superiorparietal 1
B-SNIP,control_schizophrenia,2.296061045512765,0.8699341191309111,Left superiorparietal 2
B-SNIP,control_schizophrenia,2.2435288729972536,0.8575496265181357,Left superiorparietal 3
B-SNIP,control_schizophrenia,2.2939044045652452,0.9338305658861954,Left superiorparietal 4
B-SNIP,control_schizophrenia,2.334652603560064,0.9124598535578509,Left superiorparietal 5
B-SNIP,control_schizophrenia,2.157677306910143,0.8842961476721559,Left superiorparietal 6
B-SNIP,control_schizophrenia,2.2479581993221833,0.9063739265998773,Left superiorparietal 7
B-SNIP,control_schizophrenia,2.718888769201815,0.8349299006999208,Left superiortemporal 1
B-SNIP,control_schizophrenia,2.608773047567789,0.9017843648148752,Left superiortemporal 2
B-SNIP,control_schizophrenia,2.759860162879681,0.9331528222701789,Left superiortemporal 3
B-SNIP,control_schizophrenia,2.8148363700768755,1.0722074281199547,Left superiortemporal 4
B-SNIP,control_schizophrenia,3.231862830189167,1.103778477531893,Left superiortemporal 5
B-SNIP,control_schizophrenia,2.640054590213547,0.8872468871069502,Left supramarginal 1
B-SNIP,control_schizophrenia,2.6448514617639467,0.9044863622413504,Left supramarginal 2
B-SNIP,control_schizophrenia,2.561807383596002,0.8450645884132717,Left supramarginal 3
B-SNIP,control_schizophrenia,2.65680477271851,0.8509576770791905,Left supramarginal 4
B-SNIP,control_schizophrenia,2.4975033222429897,0.8988659861731841,Left supramarginal 5
B-SNIP,control_schizophrenia,2.7960236142301893,0.9001037262354604,Left frontalpole 1
B-SNIP,control_schizophrenia,3.522429115295811,0.96579866134418,Left temporalpole 1
B-SNIP,control_schizophrenia,2.4543830272847456,1.0507096167134982,Left transversetemporal 1
B-SNIP,control_schizophrenia,2.7961435682911366,0.9624513461651126,Left insula 1
B-SNIP,control_schizophrenia,3.159913564547647,1.0965220824182418,Left insula 2
B-SNIP,control_schizophrenia,3.5485218969460464,1.0484241035335566,Left insula 3
B-SNIP,control_schizophrenia,2.8125682815374784,0.9589888804280624,Left insula 4
B-SNIP,control_schizophrenia,2.709047677205364,0.9545067734388482,Right bankssts 1
B-SNIP,control_schizophrenia,2.475679062078377,0.8882207670272904,Right caudalanteriorcingulate 1
B-SNIP,control_schizophrenia,2.5504463286772268,0.8791841877765468,Right caudalmiddlefrontal 1
B-SNIP,control_schizophrenia,2.514697384553348,0.8877955534168842,Right caudalmiddlefrontal 2
B-SNIP,control_schizophrenia,2.6977021914315795,0.9040841951416392,Right caudalmiddlefrontal 3
B-SNIP,control_schizophrenia,1.9397019230258783,0.9340272902399659,Right cuneus 1
B-SNIP,control_schizophrenia,1.9587745288535023,0.9393863912771565,Right cuneus 2
B-SNIP,control_schizophrenia,3.3042235636859143,0.9346828441429497,Right entorhinal 1
B-SNIP,control_schizophrenia,2.5251276762414694,0.8431187432762935,Right fusiform 1
B-SNIP,control_schizophrenia,2.6946747708291263,0.9328441029851702,Right fusiform 2
B-SNIP,control_schizophrenia,2.8636571277644514,1.0239152080681237,Right fusiform 3
B-SNIP,control_schizophrenia,2.9465132107477983,1.0924724402788186,Right fusiform 4
B-SNIP,control_schizophrenia,2.4048712958685097,0.947319222306759,Right inferiorparietal 1
B-SNIP,control_schizophrenia,2.6152053808899387,0.9082888421130455,Right inferiorparietal 2
B-SNIP,control_schizophrenia,2.4314021292129837,0.9085697596354733,Right inferiorparietal 3
B-SNIP,control_schizophrenia,2.510706580610702,0.9370246455254518,Right inferiorparietal 4
B-SNIP,control_schizophrenia,2.501408686982697,0.9680329965448428,Right inferiorparietal 5
B-SNIP,control_schizophrenia,2.5036464635331046,0.9077510348123224,Right inferiorparietal 6
B-SNIP,control_schizophrenia,3.0416994522999277,1.041448545321345,Right inferiortemporal 1
B-SNIP,control_schizophrenia,2.8098218758951425,0.9942592939811935,Right inferiortemporal 2
B-SNIP,control_schizophrenia,2.7185119397611786,1.004304701376716,Right inferiortemporal 3
B-SNIP,control_schizophrenia,2.7130204193982963,1.035060250899966,Right inferiortemporal 4
B-SNIP,control_schizophrenia,2.620900537126282,1.0231371311417172,Right isthmuscingulate 1
B-SNIP,control_schizophrenia,1.9939494448150312,0.8253848115196742,Right lateraloccipital 1
B-SNIP,control_schizophrenia,2.219831556570486,0.8509103219548475,Right lateraloccipital 2
B-SNIP,control_schizophrenia,2.0767044617054102,0.9459347278695937,Right lateraloccipital 3
B-SNIP,control_schizophrenia,2.308612210574821,0.8475976545233502,Right lateraloccipital 4
B-SNIP,control_schizophrenia,2.502085909134775,0.9190777479730164,Right lateraloccipital 5
B-SNIP,control_schizophrenia,2.608257982640743,1.0062737171536145,Right lateralorbitofrontal 1
B-SNIP,control_schizophrenia,3.0028175323828745,0.9828643083853216,Right lateralorbitofrontal 2
B-SNIP,control_schizophrenia,2.511139249868451,1.013434117192807,Right lateralorbitofrontal 3
B-SNIP,control_schizophrenia,2.64622603077093,0.970573807052758,Right lateralorbitofrontal 4
B-SNIP,control_schizophrenia,1.9756453047815687,0.9515707441048799,Right lingual 1
B-SNIP,control_schizophrenia,1.8970235634065522,0.9376514886050351,Right lingual 2
B-SNIP,control_schizophrenia,2.1651175017931314,0.8997189359554756,Right lingual 3
B-SNIP,control_schizophrenia,2.4926752564026193,0.9637342787061216,Right medialorbitofrontal 1
B-SNIP,control_schizophrenia,2.4022144411871618,0.9006182991982477,Right medialorbitofrontal 2
B-SNIP,control_schizophrenia,2.528368726246322,0.8397335688368427,Right medialorbitofrontal 3
B-SNIP,control_schizophrenia,2.701201548169659,0.9909064370203496,Right middletemporal 1
B-SNIP,control_schizophrenia,2.8954899070197713,0.9604627182717389,Right middletemporal 2
B-SNIP,control_schizophrenia,2.8915126376320646,0.9530887973936429,Right middletemporal 3
B-SNIP,control_schizophrenia,3.0882323071043607,0.9926391102974548,Right middletemporal 4
B-SNIP,control_schizophrenia,2.7404453336382946,0.9984232255212209,Right parahippocampal 1
B-SNIP,control_schizophrenia,2.323168007626283,0.9304133865939996,Right paracentral 1
B-SNIP,control_schizophrenia,2.6491480365997595,0.8785478418600869,Right paracentral 2
B-SNIP,control_schizophrenia,2.406562993310699,0.9661596640644534,Right paracentral 3
B-SNIP,control_schizophrenia,2.7129598929945042,0.9495464667270985,Right parsopercularis 1
B-SNIP,control_schizophrenia,2.689835561986633,0.9253983524886562,Right parsopercularis 2
B-SNIP,control_schizophrenia,2.7911638092553255,0.9328477348042195,Right parsorbitalis 1
B-SNIP,control_schizophrenia,2.4778663196863753,0.9876553394896246,Right parstriangularis 1
B-SNIP,control_schizophrenia,2.6747543392268427,0.9409249992704705,Right parstriangularis 2
B-SNIP,control_schizophrenia,1.644107839334664,0.8676564610537056,Right pericalcarine 1
B-SNIP,control_schizophrenia,1.644447705157934,0.8935616879348368,Right pericalcarine 2
B-SNIP,control_schizophrenia,2.6544629187588553,0.8861122260933115,Right postcentral 1
B-SNIP,control_schizophrenia,2.355098645588052,0.9110348266949795,Right postcentral 2
B-SNIP,control_schizophrenia,2.0037941065208145,0.9561649009913978,Right postcentral 3
B-SNIP,control_schizophrenia,2.1073000421226173,0.9117853701742382,Right postcentral 4
B-SNIP,control_schizophrenia,1.9678643025151168,1.0241023846962416,Right postcentral 5
B-SNIP,control_schizophrenia,2.5790518408996195,0.9744518488348012,Right posteriorcingulate 1
B-SNIP,control_schizophrenia,2.3995044813331843,0.9378687552946299,Right posteriorcingulate 2
B-SNIP,control_schizophrenia,2.815655118557954,0.9025573461436106,Right precentral 1
B-SNIP,control_schizophrenia,2.690339264426415,0.8909311066233838,Right precentral 2
B-SNIP,control_schizophrenia,2.6387925150237455,0.8892070785262899,Right precentral 3
B-SNIP,control_schizophrenia,2.4515389070497955,0.9028968431161745,Right precentral 4
B-SNIP,control_schizophrenia,2.3671158917865243,0.9682346549434204,Right precentral 5
B-SNIP,control_schizophrenia,2.506725106256982,0.8581748743090241,Right precentral 6
B-SNIP,control_schizophrenia,2.219915912835965,0.9297948210190333,Right precuneus 1
B-SNIP,control_schizophrenia,2.6637887794690793,0.9271562718603955,Right precuneus 2
B-SNIP,control_schizophrenia,2.496770328290162,0.9151978455917915,Right precuneus 3
B-SNIP,control_schizophrenia,2.30822067755812,0.8957153314695705,Right precuneus 4
B-SNIP,control_schizophrenia,2.4352950891307428,0.9432618453558105,Right precuneus 5
B-SNIP,control_schizophrenia,2.747467351693604,0.9934165977593418,Right rostralanteriorcingulate 1
B-SNIP,control_schizophrenia,2.4457882523921817,0.8430554074630519,Right rostralmiddlefrontal 1
B-SNIP,control_schizophrenia,2.4042363575793395,0.8813742756790103,Right rostralmiddlefrontal 2
B-SNIP,control_schizophrenia,2.3912267402578413,0.9371386809324869,Right rostralmiddlefrontal 3
B-SNIP,control_schizophrenia,2.2870998239515683,0.9042840471415331,Right rostralmiddlefrontal 4
B-SNIP,control_schizophrenia,2.4188066239597306,0.9651284278254798,Right rostralmiddlefrontal 5
B-SNIP,control_schizophrenia,2.4969669350202377,0.9584748651827135,Right rostralmiddlefrontal 6
B-SNIP,control_schizophrenia,2.5855532275880773,0.9504993193829934,Right superiorfrontal 1
B-SNIP,control_schizophrenia,2.7962963219891357,0.9310819553527606,Right superiorfrontal 2
B-SNIP,control_schizophrenia,2.8801012118021245,0.9380032225592737,Right superiorfrontal 3
B-SNIP,control_schizophrenia,2.692600731536469,0.92337723544263,Right superiorfrontal 4
B-SNIP,control_schizophrenia,2.827182317720744,0.8734203070290716,Right superiorfrontal 5
B-SNIP,control_schizophrenia,2.839822958982743,0.8835349999928923,Right superiorfrontal 6
B-SNIP,control_schizophrenia,2.731175197832339,0.8906831256359719,Right superiorfrontal 7
B-SNIP,control_schizophrenia,2.6805361406694614,0.8976453282561385,Right superiorfrontal 8
B-SNIP,control_schizophrenia,2.217997411475181,0.9233173117977302,Right superiorparietal 1
B-SNIP,control_schizophrenia,2.2476197943081533,1.0153408251767644,Right superiorparietal 2
B-SNIP,control_schizophrenia,2.32425598828563,1.0506771373105395,Right superiorparietal 3
B-SNIP,control_schizophrenia,2.219992272192464,0.992302606301374,Right superiorparietal 4
B-SNIP,control_schizophrenia,2.2423702834736208,0.8970840054494211,Right superiorparietal 5
B-SNIP,control_schizophrenia,2.190647056802687,0.9001668472157645,Right superiorparietal 6
B-SNIP,control_schizophrenia,2.228712200590145,0.8404997242644113,Right superiorparietal 7
B-SNIP,control_schizophrenia,2.711911349076605,0.917412155051616,Right superiortemporal 1
B-SNIP,control_schizophrenia,2.87981739135739,0.9679107186666709,Right superiortemporal 2
B-SNIP,control_schizophrenia,2.8630445158067688,0.9208002544774678,Right superiortemporal 3
B-SNIP,control_schizophrenia,2.7215602987645875,1.0104359922694122,Right superiortemporal 4
B-SNIP,control_schizophrenia,3.16278439271911,0.991915578201413,Right superiortemporal 5
B-SNIP,control_schizophrenia,2.415160643001074,0.9298862874600453,Right supramarginal 1
B-SNIP,control_schizophrenia,2.712322974644408,0.9232948232436426,Right supramarginal 2
B-SNIP,control_schizophrenia,2.6924778431532954,0.8944038202143695,Right supramarginal 3
B-SNIP,control_schizophrenia,2.6708431086395015,0.9346321609200792,Right supramarginal 4
B-SNIP,control_schizophrenia,2.6496219741545834,0.8468488409219407,Right frontalpole 1
B-SNIP,control_schizophrenia,3.592524641003674,0.9488024561488049,Right temporalpole 1
B-SNIP,control_schizophrenia,2.52813961263203,1.0146821923995992,Right transversetemporal 1
B-SNIP,control_schizophrenia,2.8481893977166473,0.9854735215273512,Right insula 1
B-SNIP,control_schizophrenia,3.216420430677445,1.1024889563234166,Right insula 2
B-SNIP,control_schizophrenia,3.3395971826023008,1.039912129414732,Right insula 3
B-SNIP,schizophrenia,2.307482425156979,0.876100623687008,Left bankssts 1
B-SNIP,schizophrenia,2.2977853176519587,0.9570055212001765,Left bankssts 2
B-SNIP,schizophrenia,2.3599992535907672,1.0631575821076675,Left caudalanteriorcingulate 1
B-SNIP,schizophrenia,2.4726347283802834,0.9822013601134633,Left caudalmiddlefrontal 1
B-SNIP,schizophrenia,2.2669736386523716,1.046250434637128,Left caudalmiddlefrontal 2
B-SNIP,schizophrenia,2.4173857437390454,1.0264853541393875,Left caudalmiddlefrontal 3
B-SNIP,schizophrenia,1.7939131484891135,0.8861080161097165,Left cuneus 1
B-SNIP,schizophrenia,2.8948505237024946,1.1279189126750582,Left entorhinal 1
B-SNIP,schizophrenia,2.184445937692499,1.0194981542750838,Left fusiform 1
B-SNIP,schizophrenia,2.401226733055238,1.1035264320236522,Left fusiform 2
B-SNIP,schizophrenia,2.3698465858941247,1.0911088271479115,Left fusiform 3
B-SNIP,schizophrenia,2.585234789997262,1.1482037234311468,Left fusiform 4
B-SNIP,schizophrenia,2.266038795622919,0.9295286129292305,Left inferiorparietal 1
B-SNIP,schizophrenia,2.214814311712041,0.9401971571993593,Left inferiorparietal 2
B-SNIP,schizophrenia,2.1988855152329716,0.9831341612292641,Left inferiorparietal 3
B-SNIP,schizophrenia,2.3026551873390995,0.970994398562874,Left inferiorparietal 4
B-SNIP,schizophrenia,2.2893165604522343,0.9844928190517399,Left inferiorparietal 5
B-SNIP,schizophrenia,2.8131299126866716,1.0638554052193814,Left inferiortemporal 1
B-SNIP,schizophrenia,2.554427528933946,0.9927794017816933,Left inferiortemporal 2
B-SNIP,schizophrenia,2.4405731194433877,1.0169902875463845,Left inferiortemporal 3
B-SNIP,schizophrenia,2.2972208718731397,1.0372581223296244,Left inferiortemporal 4
B-SNIP,schizophrenia,2.2812910032510754,1.0680515900520329,Left isthmuscingulate 1
B-SNIP,schizophrenia,1.9168645981521186,0.792985850379493,Left lateraloccipital 1
B-SNIP,schizophrenia,1.8461110232620377,1.021651469557563,Left lateraloccipital 2
B-SNIP,schizophrenia,1.856019257101076,0.8356240246113508,Left lateraloccipital 3
B-SNIP,schizophrenia,2.091605915512258,0.9337884642220887,Left lateraloccipital 4
B-SNIP,schizophrenia,2.062228696369649,0.940137398537207,Left lateraloccipital 5
B-SNIP,schizophrenia,2.4892895315944363,1.014274746041479,Left lateralorbitofrontal 1
B-SNIP,schizophrenia,2.385779257431516,1.0717211738564816,Left lateralorbitofrontal 2
B-SNIP,schizophrenia,2.3386893402156375,0.9710217595656508,Left lateralorbitofrontal 3
B-SNIP,schizophrenia,2.5294527178482364,0.9675538777003833,Left lateralorbitofrontal 4
B-SNIP,schizophrenia,1.94021486833892,0.8821770567845003,Left lingual 1
B-SNIP,schizophrenia,1.8296945541681933,0.9071822078959332,Left lingual 2
B-SNIP,schizophrenia,1.7201395736051592,0.9337395821638805,Left lingual 3
B-SNIP,schizophrenia,1.9976537941889132,0.9711636854722773,Left lingual 4
B-SNIP,schizophrenia,2.339870637271674,1.0006225983612413,Left medialorbitofrontal 1
B-SNIP,schizophrenia,2.362530517865778,0.9500367092576238,Left medialorbitofrontal 2
B-SNIP,schizophrenia,2.4504431858205846,0.8637958997978059,Left middletemporal 1
B-SNIP,schizophrenia,2.511675925492686,1.002431274396528,Left middletemporal 2
B-SNIP,schizophrenia,2.517117737425129,1.0074514957695442,Left middletemporal 3
B-SNIP,schizophrenia,2.704050001340222,1.0332298051258935,Left middletemporal 4
B-SNIP,schizophrenia,2.436605876665258,1.0013872359242837,Left parahippocampal 1
B-SNIP,schizophrenia,2.229531612391474,0.9376230413959604,Left paracentral 1
B-SNIP,schizophrenia,2.269009634952458,1.0066616503981107,Left paracentral 2
B-SNIP,schizophrenia,2.341095662343493,1.0581905730022805,Left parsopercularis 1
B-SNIP,schizophrenia,2.353634152884452,1.093412430099113,Left parsopercularis 2
B-SNIP,schizophrenia,2.4467838285800614,1.0280362515077845,Left parsorbitalis 1
B-SNIP,schizophrenia,2.3038784160236236,1.0496908220235959,Left parstriangularis 1
B-SNIP,schizophrenia,1.670596086170689,0.9020390393336506,Left pericalcarine 1
B-SNIP,schizophrenia,1.8050648809826515,1.1072920576683414,Left postcentral 1
B-SNIP,schizophrenia,1.6926421702013326,1.058772093064402,Left postcentral 2
B-SNIP,schizophrenia,1.9729848467869735,0.9716365859667827,Left postcentral 3
B-SNIP,schizophrenia,1.7338250837001765,1.049430010246606,Left postcentral 4
B-SNIP,schizophrenia,2.040994589109692,0.9246904465770871,Left postcentral 5
B-SNIP,schizophrenia,1.9400281135453556,0.9183872108611059,Left postcentral 6
B-SNIP,schizophrenia,2.480753353472917,1.0028337962414977,Left postcentral 7
B-SNIP,schizophrenia,2.0586021150172464,0.9685782678834787,Left posteriorcingulate 1
B-SNIP,schizophrenia,2.353567112776735,1.0098145238479028,Left posteriorcingulate 2
B-SNIP,schizophrenia,2.230680487395154,1.019945160724008,Left precentral 1
B-SNIP,schizophrenia,2.291361577957471,0.9079460627350666,Left precentral 2
B-SNIP,schizophrenia,2.521674423588375,1.0583948879987695,Left precentral 3
B-SNIP,schizophrenia,2.262133794043297,0.9492399630578318,Left precentral 4
B-SNIP,schizophrenia,2.395890716979748,0.9351081049547041,Left precentral 5
B-SNIP,schizophrenia,2.246124615698764,0.9529789644402747,Left precentral 6
B-SNIP,schizophrenia,2.4494237846697207,0.9978611880678034,Left precentral 7
B-SNIP,schizophrenia,2.474153428607912,1.004172580930683,Left precentral 8
B-SNIP,schizophrenia,2.1403397412004064,1.101807944688676,Left precuneus 1
B-SNIP,schizophrenia,2.281499584695552,0.9499186457710973,Left precuneus 2
B-SNIP,schizophrenia,2.3483663703470565,1.0016159554475095,Left precuneus 3
B-SNIP,schizophrenia,2.187277283185749,1.0193726406999521,Left precuneus 4
B-SNIP,schizophrenia,2.0770363505491125,1.0005173236005067,Left precuneus 5
B-SNIP,schizophrenia,2.634404110785896,1.0405332017400308,Left rostralanteriorcingulate 1
B-SNIP,schizophrenia,2.2701044482995623,1.0404458943829278,Left rostralmiddlefrontal 1
B-SNIP,schizophrenia,2.3072513169375632,0.9310520298274612,Left rostralmiddlefrontal 2
B-SNIP,schizophrenia,2.2472091514984087,0.9647843819125052,Left rostralmiddlefrontal 3
B-SNIP,schizophrenia,2.325901441931269,1.041684980315514,Left rostralmiddlefrontal 4
B-SNIP,schizophrenia,2.262152117671094,1.0020450738365798,Left rostralmiddlefrontal 5
B-SNIP,schizophrenia,2.3665748984178285,0.911076658563493,Left rostralmiddlefrontal 6
B-SNIP,schizophrenia,2.5896113011525173,0.9570575976328227,Left superiorfrontal 1
B-SNIP,schizophrenia,2.4787104257506694,1.123729921409947,Left superiorfrontal 2
B-SNIP,schizophrenia,2.7163521340242287,1.0260521562743605,Left superiorfrontal 3
B-SNIP,schizophrenia,2.576132802759656,1.1012819122811641,Left superiorfrontal 4
B-SNIP,schizophrenia,2.593365661792763,1.021863667789168,Left superiorfrontal 5
B-SNIP,schizophrenia,2.3940225609516483,1.0197096586797942,Left superiorfrontal 6
B-SNIP,schizophrenia,2.5445373869029315,1.040146108628749,Left superiorfrontal 7
B-SNIP,schizophrenia,2.670206904512622,0.9635008090136133,Left superiorfrontal 8
B-SNIP,schizophrenia,2.510662576532339,1.041619339312406,Left superiorfrontal 9
B-SNIP,schizophrenia,2.109479104583863,1.0474827730968879,Left superiorparietal 1
B-SNIP,schizophrenia,2.0799514925638745,1.0144989209067137,Left superiorparietal 2
B-SNIP,schizophrenia,1.966231618410928,0.9523340078745168,Left superiorparietal 3
B-SNIP,schizophrenia,2.2416023480554577,1.0691086886491348,Left superiorparietal 4
B-SNIP,schizophrenia,2.156084161125553,1.0154360831447171,Left superiorparietal 5
B-SNIP,schizophrenia,1.9059850738024964,0.9810633473728745,Left superiorparietal 6
B-SNIP,schizophrenia,2.10365962162299,0.9798385422254395,Left superiorparietal 7
B-SNIP,schizophrenia,2.3486545966810093,0.8272941627802782,Left superiortemporal 1
B-SNIP,schizophrenia,2.361449000569846,0.8986151207698263,Left superiortemporal 2
B-SNIP,schizophrenia,2.4738472022969407,0.9228638202730807,Left superiortemporal 3
B-SNIP,schizophrenia,2.466868316946691,1.1033689100672994,Left superiortemporal 4
B-SNIP,schizophrenia,2.898435683530524,1.169612643264302,Left superiortemporal 5
