dataset,dx,mean,std,roi
B-SNIP,control_schizophrenia,2.8410328100061646,0.8490415406673145,Right superiorfrontal 3
B-SNIP,control_schizophrenia,2.715730967747393,0.8697859634015062,Right superiorfrontal 4
B-SNIP,control_schizophrenia,2.2358483147887456,0.9391136603014618,Right superiorparietal 1
B-SNIP,control_schizophrenia,2.268442065023316,1.000371905095788,Right superiorparietal 2
B-SNIP,control_schizophrenia,2.2349417968660052,0.8370778455177632,Right superiorparietal 3
B-SNIP,control_schizophrenia,2.8412002736715087,0.9288680313688856,Right superiortemporal 1
B-SNIP,control_schizophrenia,3.0438437004514847,0.9972066050944434,Right superiortemporal 2
B-SNIP,control_schizophrenia,2.6030751526445575,0.9245498943199083,Right supramarginal 1
B-SNIP,control_schizophrenia,2.7004747385726975,0.8990473956393514,Right supramarginal 2
B-SNIP,control_schizophrenia,2.65306442293704,0.8476531678558595,Right frontalpole 1
B-SNIP,control_schizophrenia,3.5920017307872376,0.9493964424748038,Right temporalpole 1
B-SNIP,control_schizophrenia,2.5280008596124808,1.0153379088685606,Right transversetemporal 1
B-SNIP,control_schizophrenia,2.9898531060007314,0.9774981078972648,Right insula 1
B-SNIP,control_schizophrenia,3.37765543143971,1.1156352306700106,Right insula 2
B-SNIP,schizophrenia,2.280143486944747,0.8627838185099888,Left bankssts 1
B-SNIP,schizophrenia,2.3598229308142824,1.0626703922003016,Left caudalanteriorcingulate 1
B-SNIP,schizophrenia,2.3657597127873626,1.0163920199281382,Left caudalmiddlefrontal 1
B-SNIP,schizophrenia,1.7944403300114835,0.8864179678849081,Left cuneus 1
B-SNIP,schizophrenia,2.894542125758981,1.1286971375104888,Left entorhinal 1
B-SNIP,schizophrenia,2.2524552626855314,1.0716089963542468,Left fusiform 1
B-SNIP,schizophrenia,2.451678834658639,1.1942461329319347,Left fusiform 2
B-SNIP,schizophrenia,2.2097908167010405,0.9367875303492654,Left inferiorparietal 1
B-SNIP,schizophrenia,2.2323667291634575,0.9666594876393263,Left inferiorparietal 2
B-SNIP,schizophrenia,2.646405990879234,1.068660819849857,Left inferiortemporal 1
B-SNIP,schizophrenia,2.3292507086137304,1.0478637852046568,Left inferiortemporal 2
B-SNIP,schizophrenia,2.2850423368887385,1.0497910204625673,Left isthmuscingulate 1
B-SNIP,schizophrenia,1.8792663744934544,0.832591989044339,Left lateraloccipital 1
B-SNIP,schizophrenia,1.9673699276126693,0.8808811532063294,Left lateraloccipital 2
B-SNIP,schizophrenia,2.3856969100550645,1.0615810705931301,Left lateralorbitofrontal 1
B-SNIP,schizophrenia,2.3995516483458235,0.9763547428172956,Left lateralorbitofrontal 2
B-SNIP,schizophrenia,1.8827659313078209,0.8411162262446887,Left lingual 1
B-SNIP,schizophrenia,1.8212706559779956,0.9038788974419668,Left lingual 2
B-SNIP,schizophrenia,2.3438545715992323,0.9784992737715889,Left medialorbitofrontal 1
B-SNIP,schizophrenia,2.4430715514427264,0.9099827339121163,Left middletemporal 1
B-SNIP,schizophrenia,2.553199820694726,1.0325020481407623,Left middletemporal 2
B-SNIP,schizophrenia,2.437286691036298,0.9993844387258278,Left parahippocampal 1
B-SNIP,schizophrenia,2.233815571257009,1.0047514834237714,Left paracentral 1
B-SNIP,schizophrenia,2.3135650482982704,1.0593196984682314,Left parsopercularis 1
B-SNIP,schizophrenia,2.4459264221762536,1.0268195657003192,Left parsorbitalis 1
B-SNIP,schizophrenia,2.304003977631652,1.0508869255451148,Left parstriangularis 1
B-SNIP,schizophrenia,1.6717555038191425,0.900762464374739,Left pericalcarine 1
B-SNIP,schizophrenia,1.7396150732374702,1.0808841501945279,Left postcentral 1
B-SNIP,schizophrenia,1.8384424434030062,0.9830778343134665,Left postcentral 2
B-SNIP,schizophrenia,2.140001527881487,0.934699007540759,Left postcentral 3
B-SNIP,schizophrenia,2.1399200367763545,0.985973994292791,Left posteriorcingulate 1
B-SNIP,schizophrenia,2.253054429414831,0.9502547293825945,Left precentral 1
B-SNIP,schizophrenia,2.363762721272961,1.0210762129128417,Left precentral 2
B-SNIP,schizophrenia,2.2993131277966046,0.939877697643883,Left precentral 3
B-SNIP,schizophrenia,2.4218921725241795,1.019850499281743,Left precentral 4
B-SNIP,schizophrenia,2.1952672216973315,1.0281377456756604,Left precuneus 1
B-SNIP,schizophrenia,2.1592666566006566,0.9929593008657598,Left precuneus 2
