dataset,dx,mean,std,roi
ADNI1,control_alzheimer,3.1016328019255814,0.859463300062254,Right fusiform 2
ADNI1,control_alzheimer,2.7052431835538466,0.851117782425259,Right inferiorparietal 1
ADNI1,control_alzheimer,2.642975801483598,0.8562624317742672,Right inferiorparietal 2
ADNI1,control_alzheimer,2.644038431449796,0.8485203404747839,Right inferiorparietal 3
ADNI1,control_alzheimer,3.099238735139324,0.7994340767004847,Right inferiortemporal 1
ADNI1,control_alzheimer,2.8190944501462405,0.8211281012439575,Right inferiortemporal 2
ADNI1,control_alzheimer,2.6776997553366257,0.9520583922783217,Right isthmuscingulate 1
ADNI1,control_alzheimer,2.1298905820838625,0.8725325218909759,Right lateraloccipital 1
ADNI1,control_alzheimer,2.241341924817315,0.8185090567880882,Right lateraloccipital 2
ADNI1,control_alzheimer,2.4141781649067435,0.9206747799633753,Right lateraloccipital 3
ADNI1,control_alzheimer,2.7005572867383973,0.812755210649252,Right lateralorbitofrontal 1
ADNI1,control_alzheimer,2.5813481559395424,0.7994820809199419,Right lateralorbitofrontal 2
ADNI1,control_alzheimer,1.9500287871192883,0.7968771784619417,Right lingual 1
ADNI1,control_alzheimer,2.0469639845789227,0.8360919765206061,Right lingual 2
ADNI1,control_alzheimer,2.556777229411833,0.8538304600124782,Right medialorbitofrontal 1
ADNI1,control_alzheimer,2.465724963617856,0.8045125139970861,Right medialorbitofrontal 2
ADNI1,control_alzheimer,2.927776675920252,0.8921838204573997,Right middletemporal 1
ADNI1,control_alzheimer,3.182728476128122,0.7862249213665856,Right middletemporal 2
ADNI1,control_alzheimer,2.940973892178597,0.8951141101389611,Right parahippocampal 1
ADNI1,control_alzheimer,2.3626018212675937,0.9188234387194406,Right paracentral 1
ADNI1,control_alzheimer,2.5954797710155306,0.9867325245880164,Right parsopercularis 1
ADNI1,control_alzheimer,2.7244220335488762,0.9159354151629209,Right parsorbitalis 1
ADNI1,control_alzheimer,2.507822777102849,0.9002291673805161,Right parstriangularis 1
ADNI1,control_alzheimer,1.6000221755794166,0.6372502446817305,Right pericalcarine 1
ADNI1,control_alzheimer,2.36315224529336,0.9954969637803142,Right postcentral 1
ADNI1,control_alzheimer,1.9457907407243433,1.041931847377407,Right postcentral 2
ADNI1,control_alzheimer,2.5037798764917696,0.8558561037969488,Right posteriorcingulate 1
ADNI1,control_alzheimer,2.5848668893850437,0.944282543768788,Right precentral 1
ADNI1,control_alzheimer,2.431761326944355,0.940488542216987,Right precentral 2
ADNI1,control_alzheimer,2.3231930549188275,0.9513750983787873,Right precentral 3
ADNI1,control_alzheimer,2.551667001145557,0.8397529669257533,Right precuneus 1
ADNI1,control_alzheimer,2.482982273611105,0.9747574481473791,Right precuneus 2
ADNI1,control_alzheimer,2.7272765061646465,0.8750902229566413,Right rostralanteriorcingulate 1
ADNI1,control_alzheimer,2.5573024188595217,0.9216981180492906,Right rostralmiddlefrontal 1
ADNI1,control_alzheimer,2.508659156390822,0.8216601229859483,Right rostralmiddlefrontal 2
ADNI1,control_alzheimer,2.8500947664817637,0.8558431090348531,Right superiorfrontal 1
ADNI1,control_alzheimer,2.8722862770630258,0.8665283072700531,Right superiorfrontal 2
ADNI1,control_alzheimer,2.7821824115094915,0.9407542418473916,Right superiorfrontal 3
ADNI1,control_alzheimer,2.6147518401819054,0.9431146768731881,Right superiorfrontal 4
ADNI1,control_alzheimer,2.308563728665526,0.9863871553114943,Right superiorparietal 1
ADNI1,control_alzheimer,2.3363008027685397,0.9316650216524408,Right superiorparietal 2
ADNI1,control_alzheimer,2.2654933717101464,0.9204846814409013,Right superiorparietal 3
ADNI1,control_alzheimer,2.848718626498054,0.9276071142370371,Right superiortemporal 1
ADNI1,control_alzheimer,2.9685286422244146,0.8974597115401186,Right superiortemporal 2
ADNI1,control_alzheimer,2.6166044838642786,0.859044211880691,Right supramarginal 1
ADNI1,control_alzheimer,2.658106495883748,0.9422910326676884,Right supramarginal 2
ADNI1,control_alzheimer,2.7098030377231495,0.8296123995815263,Right frontalpole 1
ADNI1,control_alzheimer,3.7547459110538854,0.7911373632234873,Right temporalpole 1
ADNI1,control_alzheimer,2.2913726234839107,1.0114221493432256,Right transversetemporal 1
ADNI1,control_alzheimer,2.875195458464486,0.8938431075919914,Right insula 1
ADNI1,control_alzheimer,3.2317302192476753,0.7608474229397877,Right insula 2
ADNI1,alzheimer,2.1103026069854436,1.080363626528301,Left bankssts 1
ADNI1,alzheimer,2.26778811667175,1.124773982364813,Left caudalanteriorcingulate 1
ADNI1,alzheimer,2.152271097550496,1.00784116443962,Left caudalmiddlefrontal 1
ADNI1,alzheimer,1.784483772158335,0.9685797372664744,Left cuneus 1
ADNI1,alzheimer,2.6553666956651663,1.1023661149098822,Left entorhinal 1
ADNI1,alzheimer,2.1905800470407555,1.0305146792536974,Left fusiform 1
ADNI1,alzheimer,2.420439066971423,1.1068255576805501,Left fusiform 2
ADNI1,alzheimer,2.1052168077622584,1.1154631143713158,Left inferiorparietal 1
ADNI1,alzheimer,1.994392920588971,1.1631877192140503,Left inferiorparietal 2
ADNI1,alzheimer,2.486079391680606,0.9893505591596214,Left inferiortemporal 1
ADNI1,alzheimer,2.2548014486309618,1.028137324355662,Left inferiortemporal 2
ADNI1,alzheimer,2.1478720806152345,1.0402652268701602,Left isthmuscingulate 1
ADNI1,alzheimer,1.9216832914551205,0.9686160798481768,Left lateraloccipital 1
ADNI1,alzheimer,2.018706306316999,0.9459877675443736,Left lateraloccipital 2
ADNI1,alzheimer,2.4153150174934312,1.0125485269030834,Left lateralorbitofrontal 1
ADNI1,alzheimer,2.361443915477165,0.9974590496249378,Left lateralorbitofrontal 2
ADNI1,alzheimer,1.8197265527327962,0.806013742506418,Left lingual 1
ADNI1,alzheimer,1.7780947822558542,0.9102248805984973,Left lingual 2
ADNI1,alzheimer,2.1531090713878425,0.9801613306589427,Left medialorbitofrontal 1
ADNI1,alzheimer,2.2246283503614745,1.0516978724186776,Left middletemporal 1
ADNI1,alzheimer,2.3597692585908954,1.0845369518150028,Left middletemporal 2
ADNI1,alzheimer,2.347753615960434,1.1250727495389314,Left parahippocampal 1
ADNI1,alzheimer,2.0912501241201347,0.9935707159938767,Left paracentral 1
ADNI1,alzheimer,2.297174001125043,1.0202965560495714,Left parsopercularis 1
ADNI1,alzheimer,2.383642211436787,0.9898418905440847,Left parsorbitalis 1
ADNI1,alzheimer,2.173600740170994,1.0170475432870978,Left parstriangularis 1
ADNI1,alzheimer,1.5522305733314752,0.7532988916755331,Left pericalcarine 1
ADNI1,alzheimer,1.6162865467556733,0.9522703709077851,Left postcentral 1
ADNI1,alzheimer,1.7796250990978877,1.0052020007212195,Left postcentral 2
ADNI1,alzheimer,2.073984431191531,1.0372371333798727,Left postcentral 3
ADNI1,alzheimer,2.069433599225391,1.1433880595378862,Left posteriorcingulate 1
ADNI1,alzheimer,2.0345480698263128,1.042548022359912,Left precentral 1
ADNI1,alzheimer,2.157895563671833,1.0223301748411555,Left precentral 2
ADNI1,alzheimer,2.140054359253472,0.9435067753781557,Left precentral 3
ADNI1,alzheimer,2.373503926462299,1.048406017216295,Left precentral 4
ADNI1,alzheimer,1.9684478677311315,1.1535828272035664,Left precuneus 1
ADNI1,alzheimer,2.007808547987279,1.0515921279681009,Left precuneus 2
ADNI1,alzheimer,2.5690212769499983,0.9986935330536028,Left rostralanteriorcingulate 1
ADNI1,alzheimer,2.0332125996288752,1.0129895496705164,Left rostralmiddlefrontal 1
ADNI1,alzheimer,2.007923797358583,1.012187021473718,Left rostralmiddlefrontal 2
ADNI1,alzheimer,2.137326387403882,0.9774593136433081,Left rostralmiddlefrontal 3
ADNI1,alzheimer,2.2811910255415833,0.9955999281082304,Left superiorfrontal 1
ADNI1,alzheimer,2.384405255403609,0.9498188234430924,Left superiorfrontal 2
ADNI1,alzheimer,2.2326808312107453,1.0181721086839972,Left superiorfrontal 3
ADNI1,alzheimer,2.366965238137239,0.9490493206792164,Left superiorfrontal 4
ADNI1,alzheimer,1.9134974512412593,1.107477972299464,Left superiorparietal 1
ADNI1,alzheimer,1.908909767052407,1.1471135870656568,Left superiorparietal 2
ADNI1,alzheimer,1.9238446701359855,1.089275130543474,Left superiorparietal 3
ADNI1,alzheimer,2.140889292998086,1.066687568577617,Left superiortemporal 1
ADNI1,alzheimer,2.31366117552093,1.0883753789912394,Left superiortemporal 2
ADNI1,alzheimer,2.2488533031188456,1.031344638498844,Left supramarginal 1
ADNI1,alzheimer,2.0421970902634734,1.1223076804404493,Left supramarginal 2
ADNI1,alzheimer,2.5228857707435806,0.9115120684002026,Left frontalpole 1
ADNI1,alzheimer,3.1462651050984003,1.0280328474824918,Left temporalpole 1
ADNI1,alzheimer,2.0690796547496975,1.0963634041949737,Left transversetemporal 1
ADNI1,alzheimer,2.5352898810399833,0.9773952641092711,Left insula 1
ADNI1,alzheimer,2.852680251185918,0.9023838714859187,Left insula 2
ADNI1,alzheimer,2.2310860660922063,1.0854423659884556,Right bankssts 1
ADNI1,alzheimer,2.2344813009321096,1.047361360152673,Right caudalanteriorcingulate 1
ADNI1,alzheimer,2.122995965055269,1.009751240801689,Right caudalmiddlefrontal 1
ADNI1,alzheimer,1.7727545258931108,0.8852500060045435,Right cuneus 1
ADNI1,alzheimer,2.7763664802129004,1.0960642922530726,Right entorhinal 1
ADNI1,alzheimer,2.1892246786159184,1.0633478284014926,Right fusiform 1
ADNI1,alzheimer,2.4171443626631803,1.054440039939839,Right fusiform 2
ADNI1,alzheimer,1.9809833755285908,1.098267511401604,Right inferiorparietal 1
ADNI1,alzheimer,2.037738665982428,1.0719500950741085,Right inferiorparietal 2
ADNI1,alzheimer,2.097166995249214,1.0385639124124355,Right inferiorparietal 3
ADNI1,alzheimer,2.5039269050776416,1.033503654921598,Right inferiortemporal 1
ADNI1,alzheimer,2.3216476916556634,1.0465270916882183,Right inferiortemporal 2
ADNI1,alzheimer,2.161021464587246,1.0417828213873692,Right isthmuscingulate 1
ADNI1,alzheimer,1.8933666778579985,0.9174204094824756,Right lateraloccipital 1
ADNI1,alzheimer,1.992364231570635,0.8989114408624842,Right lateraloccipital 2
ADNI1,alzheimer,2.183953727892525,0.9867513762384945,Right lateraloccipital 3
ADNI1,alzheimer,2.433829060538671,0.9821334713953805,Right lateralorbitofrontal 1
ADNI1,alzheimer,2.341490066505389,0.9496951139517713,Right lateralorbitofrontal 2
ADNI1,alzheimer,1.8160418880214155,0.8250136495950333,Right lingual 1
ADNI1,alzheimer,1.826422483203166,0.9365596029823336,Right lingual 2
ADNI1,alzheimer,2.1958756576204195,1.0100667357206972,Right medialorbitofrontal 1
ADNI1,alzheimer,2.155252554788268,0.9810595696796166,Right medialorbitofrontal 2
ADNI1,alzheimer,2.240839191244172,1.0828589123012082,Right middletemporal 1
ADNI1,alzheimer,2.4832836773811175,1.0349308374168773,Right middletemporal 2
ADNI1,alzheimer,2.3066562332879657,1.0816082980186292,Right parahippocampal 1
ADNI1,alzheimer,2.117560769748507,0.9370393024354039,Right paracentral 1
ADNI1,alzheimer,2.273956734132244,1.037974302815535,Right parsopercularis 1
ADNI1,alzheimer,2.3920492180972373,1.025116386118319,Right parsorbitalis 1
ADNI1,alzheimer,2.163379969124378,1.0095361151319406,Right parstriangularis 1
ADNI1,alzheimer,1.5609824418705056,0.7141744744703189,Right pericalcarine 1
ADNI1,alzheimer,2.117415997672907,0.9981169427258068,Right postcentral 1
ADNI1,alzheimer,1.7139008836013876,0.9464265041393933,Right postcentral 2
ADNI1,alzheimer,2.0200609917682226,1.087599261282885,Right posteriorcingulate 1
ADNI1,alzheimer,2.3211177395432285,1.054709269552627,Right precentral 1
ADNI1,alzheimer,2.12610644992302,0.9471915226503028,Right precentral 2
ADNI1,alzheimer,2.053518792396873,0.9772686452131585,Right precentral 3
ADNI1,alzheimer,2.026326332528366,0.9749261900602877,Right precuneus 1
ADNI1,alzheimer,1.9852154613230657,1.1212818433852907,Right precuneus 2
ADNI1,alzheimer,2.5867908798809007,0.903070734358415,Right rostralanteriorcingulate 1
ADNI1,alzheimer,2.013874861765889,0.9764382118763699,Right rostralmiddlefrontal 1
ADNI1,alzheimer,2.084210503109618,0.9745245934476231,Right rostralmiddlefrontal 2
ADNI1,alzheimer,2.2913877697497815,0.9986647295140105,Right superiorfrontal 1
ADNI1,alzheimer,2.290087668411784,0.9953218815362934,Right superiorfrontal 2
ADNI1,alzheimer,2.346708924212546,0.9594446541363243,Right superiorfrontal 3
ADNI1,alzheimer,2.2000295805552192,0.9776801400616665,Right superiorfrontal 4
ADNI1,alzheimer,1.863753121672129,1.1099162177037682,Right superiorparietal 1
ADNI1,alzheimer,1.9249914824221694,1.1222117171727228,Right superiorparietal 2
ADNI1,alzheimer,1.8987641265348767,1.061234610183831,Right superiorparietal 3
ADNI1,alzheimer,2.2707031774413733,1.043563656491041,Right superiortemporal 1
ADNI1,alzheimer,2.3232169324130685,1.0574839891094892,Right superiortemporal 2
ADNI1,alzheimer,2.0777741106088667,1.075150876874808,Right supramarginal 1
ADNI1,alzheimer,2.1998627730152824,1.036656760291409,Right supramarginal 2
ADNI1,alzheimer,2.4649961991866776,0.9183656871530975,Right frontalpole 1
ADNI1,alzheimer,3.142173519385311,0.958118140358967,Right temporalpole 1
ADNI1,alzheimer,2.1241428236618773,1.0902104230898824,Right transversetemporal 1
ADNI1,alzheimer,2.4720344568981427,0.9891219337312951,Right insula 1
ADNI1,alzheimer,2.9079836328256716,0.8981119274994157,Right insula 2
ADNI2,control_alzheimer,2.5188224681583256,0.6778827143631851,Left bankssts 1
ADNI2,control_alzheimer,2.308781015985083,0.9013633026057322,Left caudalanteriorcingulate 1
ADNI2,control_alzheimer,2.4909804161016775,0.6977215742665638,Left caudalmiddlefrontal 1
ADNI2,control_alzheimer,1.7047527899737835,0.9863819620618625,Left cuneus 1
ADNI2,control_alzheimer,3.3762645313002015,0.6716771960581114,Left entorhinal 1
ADNI2,control_alzheimer,2.4925108130213993,0.805008240654125,Left fusiform 1
ADNI2,control_alzheimer,2.9006812071998618,0.7258483764121892,Left fusiform 2
ADNI2,control_alzheimer,2.3805530384915055,0.778723163473536,Left inferiorparietal 1
ADNI2,control_alzheimer,2.4274181746059202,0.718353104937565,Left inferiorparietal 2
ADNI2,control_alzheimer,2.902355427290942,0.7414602385896126,Left inferiortemporal 1
ADNI2,control_alzheimer,2.5737033956321764,0.7959522717111166,Left inferiortemporal 2
ADNI2,control_alzheimer,2.528084280112336,0.8250467545656558,Left isthmuscingulate 1
ADNI2,control_alzheimer,1.925847158174799,0.898889989951179,Left lateraloccipital 1
ADNI2,control_alzheimer,2.1526760033833066,0.8459391049537127,Left lateraloccipital 2
ADNI2,control_alzheimer,2.6325452799283875,0.7777438426947252,Left lateralorbitofrontal 1
ADNI2,control_alzheimer,2.6134303422488836,0.8440964504611961,Left lateralorbitofrontal 2
ADNI2,control_alzheimer,1.810879309807571,0.936237822212325,Left lingual 1
ADNI2,control_alzheimer,1.8478788544233578,0.929516667693328,Left lingual 2
ADNI2,control_alzheimer,2.3844030504656817,0.7224262229231858,Left medialorbitofrontal 1
ADNI2,control_alzheimer,2.60462535205624,0.703922118367298,Left middletemporal 1
ADNI2,control_alzheimer,2.9877208326765126,0.6941368691538952,Left middletemporal 2
ADNI2,control_alzheimer,2.779406757753565,0.9475213554851915,Left parahippocampal 1
ADNI2,control_alzheimer,2.2487294009203223,0.8026267854348187,Left paracentral 1
ADNI2,control_alzheimer,2.5346441436464198,0.7776012650673491,Left parsopercularis 1
ADNI2,control_alzheimer,2.6139042339423986,0.9218058663707034,Left parsorbitalis 1
ADNI2,control_alzheimer,2.325045766065023,0.8118479239755488,Left parstriangularis 1
ADNI2,control_alzheimer,1.4652694150150158,0.9238764086949776,Left pericalcarine 1
ADNI2,control_alzheimer,1.6618476894421836,0.8705088973244622,Left postcentral 1
ADNI2,control_alzheimer,1.8866616384396449,0.8533632707330583,Left postcentral 2
ADNI2,control_alzheimer,2.14259463273911,0.8542962805193849,Left postcentral 3
ADNI2,control_alzheimer,2.3526322542468217,0.8665745736138996,Left posteriorcingulate 1
ADNI2,control_alzheimer,2.1800422691811403,0.8110755901311884,Left precentral 1
ADNI2,control_alzheimer,2.3319811518485394,0.7408744656572472,Left precentral 2
ADNI2,control_alzheimer,2.39694009570746,0.6424324581553499,Left precentral 3
ADNI2,control_alzheimer,2.6290476435440517,0.7408939976502416,Left precentral 4
ADNI2,control_alzheimer,2.3021797815812217,0.7465704349340142,Left precuneus 1
ADNI2,control_alzheimer,2.3496942001190493,0.8071710915612029,Left precuneus 2
ADNI2,control_alzheimer,2.5798363794183183,0.8024140067053128,Left rostralanteriorcingulate 1
ADNI2,control_alzheimer,2.3703624531296703,0.8467888742318415,Left rostralmiddlefrontal 1
ADNI2,control_alzheimer,2.22068107520137,0.8004568898113312,Left rostralmiddlefrontal 2
ADNI2,control_alzheimer,2.20722122216235,0.798258255891746,Left rostralmiddlefrontal 3
ADNI2,control_alzheimer,2.5096010350928366,0.751244114388426,Left superiorfrontal 1
ADNI2,control_alzheimer,2.644338520002273,0.7498823434802684,Left superiorfrontal 2
ADNI2,control_alzheimer,2.5484657330814646,0.7601949924312642,Left superiorfrontal 3
ADNI2,control_alzheimer,2.595139343922594,0.7351533815653752,Left superiorfrontal 4
ADNI2,control_alzheimer,2.091032683797923,0.7858717496951637,Left superiorparietal 1
ADNI2,control_alzheimer,2.1359416217568086,0.7890114484459735,Left superiorparietal 2
ADNI2,control_alzheimer,2.0149340509359104,0.821243478030154,Left superiorparietal 3
ADNI2,control_alzheimer,2.5475544945977555,0.7951603377280334,Left superiortemporal 1
ADNI2,control_alzheimer,2.821019560118251,0.7974247164126942,Left superiortemporal 2
ADNI2,control_alzheimer,2.531221518801674,0.7461607254805072,Left supramarginal 1
ADNI2,control_alzheimer,2.513032203371608,0.6468396910855734,Left supramarginal 2
ADNI2,control_alzheimer,2.4999294200856124,0.7444026039090754,Left frontalpole 1
ADNI2,control_alzheimer,3.5907983105347445,0.8236772012838298,Left temporalpole 1
ADNI2,control_alzheimer,2.25352661646065,0.9239837262401376,Left transversetemporal 1
ADNI2,control_alzheimer,2.772843420817852,0.8573214633906635,Left insula 1
ADNI2,control_alzheimer,2.9361102415425964,0.7754081188503807,Left insula 2
ADNI2,control_alzheimer,2.569751381854313,0.7141703930081096,Right bankssts 1
ADNI2,control_alzheimer,2.232172445541792,0.8774581053635966,Right caudalanteriorcingulate 1
ADNI2,control_alzheimer,2.41195534925275,0.7662088440616598,Right caudalmiddlefrontal 1
ADNI2,control_alzheimer,1.7351328004173383,0.9992763332054042,Right cuneus 1
ADNI2,control_alzheimer,3.398035864476623,0.7778412918017601,Right entorhinal 1
ADNI2,control_alzheimer,2.4903183081024935,0.8291255195364354,Right fusiform 1
ADNI2,control_alzheimer,2.8990679005022013,0.7682969765287042,Right fusiform 2
ADNI2,control_alzheimer,2.3658423874341263,0.7966972495517939,Right inferiorparietal 1
ADNI2,control_alzheimer,2.3244648174901754,0.7858550276973577,Right inferiorparietal 2
ADNI2,control_alzheimer,2.3844346484438823,0.695218304009607,Right inferiorparietal 3
ADNI2,control_alzheimer,2.9682660198750055,0.840070352987061,Right inferiortemporal 1
ADNI2,control_alzheimer,2.653287726358949,0.7576713743179749,Right inferiortemporal 2
ADNI2,control_alzheimer,2.4257959388914365,0.8184037839494095,Right isthmuscingulate 1
ADNI2,control_alzheimer,1.9035063900842608,0.9014236661317016,Right lateraloccipital 1
ADNI2,control_alzheimer,2.04966710177893,0.874250834556421,Right lateraloccipital 2
ADNI2,control_alzheimer,2.30545156643212,0.7968873076245583,Right lateraloccipital 3
ADNI2,control_alzheimer,2.657438707857692,0.8285512913359651,Right lateralorbitofrontal 1
ADNI2,control_alzheimer,2.406396512852959,0.8592331323197072,Right lateralorbitofrontal 2
ADNI2,control_alzheimer,1.8099599100868407,1.049805728713629,Right lingual 1
ADNI2,control_alzheimer,1.9609459954757156,0.9106838552762424,Right lingual 2
ADNI2,control_alzheimer,2.257434742103795,0.8268572591324617,Right medialorbitofrontal 1
ADNI2,control_alzheimer,2.2821078569777664,0.700777216733397,Right medialorbitofrontal 2
ADNI2,control_alzheimer,2.6790643349973373,0.758505684332672,Right middletemporal 1
ADNI2,control_alzheimer,3.0160513326994276,0.6690834310222228,Right middletemporal 2
ADNI2,control_alzheimer,2.668861937788656,0.8524081181496725,Right parahippocampal 1
ADNI2,control_alzheimer,2.2902848054330085,0.755837102923443,Right paracentral 1
ADNI2,control_alzheimer,2.505221444223252,0.7345939176766417,Right parsopercularis 1
ADNI2,control_alzheimer,2.6794500736596114,0.9087817894401855,Right parsorbitalis 1
ADNI2,control_alzheimer,2.3509060737923235,0.8255443937988481,Right parstriangularis 1
ADNI2,control_alzheimer,1.5503499743228146,0.8801993848379387,Right pericalcarine 1
ADNI2,control_alzheimer,2.2607397943292566,0.8888952717613883,Right postcentral 1
ADNI2,control_alzheimer,1.8885382778180702,0.8901721842419142,Right postcentral 2
ADNI2,control_alzheimer,2.2250431598778357,0.9753419669484413,Right posteriorcingulate 1
ADNI2,control_alzheimer,2.4691332717633254,0.7933394051595737,Right precentral 1
ADNI2,control_alzheimer,2.348368916807281,0.750511410834413,Right precentral 2
ADNI2,control_alzheimer,2.23005417724328,0.8395934727285119,Right precentral 3
ADNI2,control_alzheimer,2.3704524915629253,0.8954193816455007,Right precuneus 1
ADNI2,control_alzheimer,2.286426681965329,0.7985353344647068,Right precuneus 2
ADNI2,control_alzheimer,2.630038126570746,0.8766797305800035,Right rostralanteriorcingulate 1
ADNI2,control_alzheimer,2.2418319869053698,0.7705831485951223,Right rostralmiddlefrontal 1
ADNI2,control_alzheimer,2.21030183265175,0.878599192801512,Right rostralmiddlefrontal 2
ADNI2,control_alzheimer,2.478941180578867,0.8543537652382026,Right superiorfrontal 1
ADNI2,control_alzheimer,2.541375923370355,0.7157577293832631,Right superiorfrontal 2
ADNI2,control_alzheimer,2.646897070223964,0.7765660663563448,Right superiorfrontal 3
ADNI2,control_alzheimer,2.460929441827121,0.7335376155371096,Right superiorfrontal 4
ADNI2,control_alzheimer,2.0878929885502133,0.9148719468986491,Right superiorparietal 1
ADNI2,control_alzheimer,2.135159016194917,0.7753929453425232,Right superiorparietal 2
ADNI2,control_alzheimer,2.015854461096991,0.8892059783194376,Right superiorparietal 3
