dataset,dx,mean,std,roi
ADNI1,alzheimer,2.389118276866194,1.0099653129097719,Left parsorbitalis
ADNI1,alzheimer,2.1620136766978044,1.0122539707795324,Left parstriangularis
ADNI1,alzheimer,1.536452420650512,0.7514286680411576,Left pericalcarine
ADNI1,alzheimer,1.8452664290794973,0.9670002924137785,Left postcentral
ADNI1,alzheimer,2.1605258948804003,1.0135893857451084,Left posteriorcingulate
ADNI1,alzheimer,2.170956359525653,0.9872803708205735,Left precentral
ADNI1,alzheimer,1.9883214238107274,1.0736608779381687,Left precuneus
ADNI1,alzheimer,2.474729675602837,1.013062776239568,Left rostralanteriorcingulate
ADNI1,alzheimer,2.044962571923018,1.0001099163831315,Left rostralmiddlefrontal
ADNI1,alzheimer,2.296167665796178,0.9392570649411675,Left superiorfrontal
ADNI1,alzheimer,1.9014268093760132,1.1340299584858948,Left superiorparietal
ADNI1,alzheimer,2.2562901930591037,1.0852076467137624,Left superiortemporal
ADNI1,alzheimer,2.1005244032248296,1.0835567050270958,Left supramarginal
ADNI1,alzheimer,2.528191737324573,0.9078161950042092,Left frontalpole
ADNI1,alzheimer,3.175519713561391,1.0391668978782458,Left temporalpole
ADNI1,alzheimer,2.0831369120134204,1.0991035482904712,Left transversetemporal
ADNI1,alzheimer,2.5937271239853312,0.9691793878121893,Left insula
ADNI1,alzheimer,2.208742798886464,1.0954297250793108,Right bankssts
ADNI1,alzheimer,2.2561846723720107,1.0488127943293915,Right caudalanteriorcingulate
ADNI1,alzheimer,2.1224447384304304,1.0094231955941284,Right caudalmiddlefrontal
ADNI1,alzheimer,1.7748133013960472,0.8911650663725349,Right cuneus
ADNI1,alzheimer,2.7426897669004235,1.1214932023350306,Right entorhinal
ADNI1,alzheimer,2.2996916904902207,1.067963350971245,Right fusiform
ADNI1,alzheimer,2.017251431978752,1.0770813261927632,Right inferiorparietal
ADNI1,alzheimer,2.395531026298469,1.0714609448486792,Right inferiortemporal
ADNI1,alzheimer,2.027092404063143,0.9917505115652477,Right isthmuscingulate
ADNI1,alzheimer,1.9945507440380315,0.9414505911517125,Right lateraloccipital
ADNI1,alzheimer,2.35375721077547,0.9542107920176753,Right lateralorbitofrontal
ADNI1,alzheimer,1.8250059051320275,0.8847690975369671,Right lingual
ADNI1,alzheimer,2.1764297054075143,0.9740235744991611,Right medialorbitofrontal
ADNI1,alzheimer,2.347902023979925,1.0656159005768104,Right middletemporal
ADNI1,alzheimer,2.299455188072863,1.0968313417412792,Right parahippocampal
ADNI1,alzheimer,2.114250152064676,0.9433604593326802,Right paracentral
ADNI1,alzheimer,2.2656639342322893,1.0422595922369433,Right parsopercularis
ADNI1,alzheimer,2.3946899347579746,1.0335540975300452,Right parsorbitalis
ADNI1,alzheimer,2.152637430708656,1.0094364614119826,Right parstriangularis
ADNI1,alzheimer,1.54857162769249,0.7220712210218352,Right pericalcarine
ADNI1,alzheimer,1.8231780788817373,0.9138602472426837,Right postcentral
ADNI1,alzheimer,2.15649079055793,1.0156330250564745,Right posteriorcingulate
ADNI1,alzheimer,2.1344667683882883,0.949701174768674,Right precentral
ADNI1,alzheimer,1.9964735695635245,1.0285009018865678,Right precuneus
ADNI1,alzheimer,2.563188833095648,0.9333470774180648,Right rostralanteriorcingulate
ADNI1,alzheimer,2.0366842552981788,0.9798951451512677,Right rostralmiddlefrontal
ADNI1,alzheimer,2.2675800149056045,0.9544777197822016,Right superiorfrontal
ADNI1,alzheimer,1.8852383990597354,1.1108765301200971,Right superiorparietal
ADNI1,alzheimer,2.277431324325039,1.0467770789057873,Right superiortemporal
ADNI1,alzheimer,2.126168137061649,1.060280317404166,Right supramarginal
ADNI1,alzheimer,2.523696941083111,0.9038440657142073,Right frontalpole
ADNI1,alzheimer,3.1955284886870317,0.9900701615824158,Right temporalpole
ADNI1,alzheimer,2.133865205110755,1.0898966757118378,Right transversetemporal
ADNI1,alzheimer,2.570140438744737,0.9805526820112949,Right insula
ADNI2,control_alzheimer,2.47753413011243,0.6675065062977388,Left bankssts
ADNI2,control_alzheimer,2.364712276965014,0.9331429332085621,Left caudalanteriorcingulate
ADNI2,control_alzheimer,2.491284266551301,0.6898315296670214,Left caudalmiddlefrontal
ADNI2,control_alzheimer,1.6855608837685758,0.974630100097632,Left cuneus
ADNI2,control_alzheimer,3.4568736568865157,0.6070218782592565,Left entorhinal
ADNI2,control_alzheimer,2.7554161418893792,0.7293028512677631,Left fusiform
ADNI2,control_alzheimer,2.4202648086919933,0.7355259894592513,Left inferiorparietal
ADNI2,control_alzheimer,2.7835320419396066,0.7249809821026594,Left inferiortemporal
ADNI2,control_alzheimer,2.3791846055182093,0.9161835868541619,Left isthmuscingulate
ADNI2,control_alzheimer,2.0761394447341543,0.8926371776491139,Left lateraloccipital
ADNI2,control_alzheimer,2.6788232793046656,0.7542623247785446,Left lateralorbitofrontal
ADNI2,control_alzheimer,1.8599254417683042,0.9414957851442336,Left lingual
ADNI2,control_alzheimer,2.4649942771404634,0.7157208636318336,Left medialorbitofrontal
ADNI2,control_alzheimer,2.8544528725781833,0.6836450655905741,Left middletemporal
ADNI2,control_alzheimer,2.7457682146692775,0.9700738955535864,Left parahippocampal
ADNI2,control_alzheimer,2.249274265658346,0.8109514870010075,Left paracentral
ADNI2,control_alzheimer,2.5370567524429783,0.7823150351494453,Left parsopercularis
ADNI2,control_alzheimer,2.6106757554570157,0.9125833008407721,Left parsorbitalis
ADNI2,control_alzheimer,2.319795118399818,0.8143573758073911,Left parstriangularis
ADNI2,control_alzheimer,1.4355983905571665,0.930069406772982,Left pericalcarine
ADNI2,control_alzheimer,1.9326109355520649,0.8811812867926607,Left postcentral
ADNI2,control_alzheimer,2.356660657615095,0.8989405914192984,Left posteriorcingulate
ADNI2,control_alzheimer,2.421005010825227,0.7236786699835663,Left precentral
ADNI2,control_alzheimer,2.3698007099058334,0.7554409347947694,Left precuneus
ADNI2,control_alzheimer,2.5252897287345295,0.859144677856026,Left rostralanteriorcingulate
ADNI2,control_alzheimer,2.2837805082105502,0.8074664591351399,Left rostralmiddlefrontal
ADNI2,control_alzheimer,2.59558775859867,0.706839433129774,Left superiorfrontal
ADNI2,control_alzheimer,2.0929826431500285,0.7804627431659689,Left superiorparietal
ADNI2,control_alzheimer,2.7870639072700003,0.7953062668929715,Left superiortemporal
ADNI2,control_alzheimer,2.527549089677614,0.7059304656551328,Left supramarginal
ADNI2,control_alzheimer,2.511943337993497,0.7556071519483925,Left frontalpole
ADNI2,control_alzheimer,3.6574923395300156,0.8032367239170553,Left temporalpole
ADNI2,control_alzheimer,2.2720146078030474,0.9151976157227146,Left transversetemporal
ADNI2,control_alzheimer,2.8438559413511855,0.8160198661265904,Left insula
ADNI2,control_alzheimer,2.538856941023259,0.7156060745900581,Right bankssts
ADNI2,control_alzheimer,2.2029497865356538,0.8808259758578926,Right caudalanteriorcingulate
ADNI2,control_alzheimer,2.4187690447315306,0.7691071091720311,Right caudalmiddlefrontal
ADNI2,control_alzheimer,1.7244514369786923,1.0005221152700041,Right cuneus
ADNI2,control_alzheimer,3.434118722433952,0.8271706897207425,Right entorhinal
ADNI2,control_alzheimer,2.735807558908025,0.7630049746018095,Right fusiform
ADNI2,control_alzheimer,2.3838320457972637,0.7257174363626574,Right inferiorparietal
ADNI2,control_alzheimer,2.869733364174248,0.7576076778381028,Right inferiortemporal
ADNI2,control_alzheimer,2.225470861375028,0.9760259579544768,Right isthmuscingulate
ADNI2,control_alzheimer,2.0934397274096903,0.8975248373946861,Right lateraloccipital
ADNI2,control_alzheimer,2.5911550732040074,0.8654343931029371,Right lateralorbitofrontal
ADNI2,control_alzheimer,1.9078705930628874,0.9963308574745041,Right lingual
ADNI2,control_alzheimer,2.3175075568624317,0.6893795597573469,Right medialorbitofrontal
ADNI2,control_alzheimer,2.8817333112166463,0.7020928035007677,Right middletemporal
ADNI2,control_alzheimer,2.643596156175149,0.8728493438627266,Right parahippocampal
ADNI2,control_alzheimer,2.289883520125809,0.7620713143562489,Right paracentral
ADNI2,control_alzheimer,2.507330783170529,0.7473170501821581,Right parsopercularis
ADNI2,control_alzheimer,2.6861473179545508,0.9206680657342617,Right parsorbitalis
ADNI2,control_alzheimer,2.3553977099283405,0.8296646016884396,Right parstriangularis
ADNI2,control_alzheimer,1.5347821986599823,0.8879458555689017,Right pericalcarine
ADNI2,control_alzheimer,2.0179912523168437,0.8912994400798241,Right postcentral
ADNI2,control_alzheimer,2.254544107842222,0.95375164612566,Right posteriorcingulate
ADNI2,control_alzheimer,2.3429571313280584,0.8095569565397198,Right precentral
ADNI2,control_alzheimer,2.3632145789608234,0.849529994109595,Right precuneus
ADNI2,control_alzheimer,2.6127476311517985,0.905810987267851,Right rostralanteriorcingulate
ADNI2,control_alzheimer,2.2277726346015214,0.8212258035977449,Right rostralmiddlefrontal
ADNI2,control_alzheimer,2.5548332878722673,0.7237744130332168,Right superiorfrontal
ADNI2,control_alzheimer,2.0989463390090006,0.8533941972316887,Right superiorparietal
ADNI2,control_alzheimer,2.7940660365607908,0.8776025132637524,Right superiortemporal
ADNI2,control_alzheimer,2.3995370671424188,0.7385983801775541,Right supramarginal
ADNI2,control_alzheimer,2.4091936910577862,0.8855005546130615,Right frontalpole
ADNI2,control_alzheimer,3.766623917224095,0.8137167141602157,Right temporalpole
ADNI2,control_alzheimer,2.184197214579524,0.8759414509371823,Right transversetemporal
ADNI2,control_alzheimer,2.8960546761116017,0.821677082928124,Right insula
ADNI2,alzheimer,2.200818703235504,0.8014287545278103,Left bankssts
ADNI2,alzheimer,2.3595676759021083,0.9951905748109181,Left caudalanteriorcingulate
ADNI2,alzheimer,2.2580363457550203,0.7602086031770002,Left caudalmiddlefrontal
ADNI2,alzheimer,1.816021539847503,1.0158561286370322,Left cuneus
ADNI2,alzheimer,2.782434412490772,1.1034817979903138,Left entorhinal
ADNI2,alzheimer,2.40690293697327,0.8811725104878654,Left fusiform
ADNI2,alzheimer,2.1323390257333616,0.8583458736039118,Left inferiorparietal
ADNI2,alzheimer,2.4833999629534995,0.9404096180248541,Left inferiortemporal
ADNI2,alzheimer,2.031052214116332,1.0012176722220043,Left isthmuscingulate
ADNI2,alzheimer,2.0226221993201206,0.8640960510686923,Left lateraloccipital
ADNI2,alzheimer,2.430581349165487,0.8262724979622946,Left lateralorbitofrontal
ADNI2,alzheimer,1.8752416521634843,0.9764853017631495,Left lingual
ADNI2,alzheimer,2.2265144722209995,0.7749970811838731,Left medialorbitofrontal
ADNI2,alzheimer,2.4391755502476893,0.8719144354095506,Left middletemporal
ADNI2,alzheimer,2.460845255527238,0.9127723882970012,Left parahippocampal
ADNI2,alzheimer,2.1477453759388863,0.8163512876223654,Left paracentral
ADNI2,alzheimer,2.318598962494753,0.7298315736564,Left parsopercularis
ADNI2,alzheimer,2.4625992272003825,0.867329776132241,Left parsorbitalis
ADNI2,alzheimer,2.2412233821291254,0.7921948548543467,Left parstriangularis
ADNI2,alzheimer,1.5891992124499228,0.9818216399312971,Left pericalcarine
ADNI2,alzheimer,1.9131326586391277,0.828927987550342,Left postcentral
ADNI2,alzheimer,2.187339677079098,0.9240837240218083,Left posteriorcingulate
ADNI2,alzheimer,2.210767441259327,0.7807531021076187,Left precentral
ADNI2,alzheimer,2.081142934656012,0.9226454290975616,Left precuneus
ADNI2,alzheimer,2.545364470539987,0.8969754000553876,Left rostralanteriorcingulate
ADNI2,alzheimer,2.1702364291260556,0.8388793975793419,Left rostralmiddlefrontal
ADNI2,alzheimer,2.396316187315629,0.8014491837669263,Left superiorfrontal
ADNI2,alzheimer,2.0102081712600657,0.9118978149586707,Left superiorparietal
ADNI2,alzheimer,2.357388172179977,0.9149041819667291,Left superiortemporal
ADNI2,alzheimer,2.200601442128822,0.8099792289636538,Left supramarginal
ADNI2,alzheimer,2.60838924286698,0.9179781040842466,Left frontalpole
ADNI2,alzheimer,3.226771552950573,0.9072964367406656,Left temporalpole
ADNI2,alzheimer,2.1257282805742563,0.8618005030510549,Left transversetemporal
ADNI2,alzheimer,2.6683523714299997,0.7823570045047495,Left insula
ADNI2,alzheimer,2.3054091963452445,0.8197005193164257,Right bankssts
ADNI2,alzheimer,2.2729514500233026,0.9433484714226924,Right caudalanteriorcingulate
ADNI2,alzheimer,2.2447503312734125,0.7870376202417142,Right caudalmiddlefrontal
ADNI2,alzheimer,1.836832754675005,1.010980961048084,Right cuneus
ADNI2,alzheimer,2.872439231447622,1.0994426178098262,Right entorhinal
ADNI2,alzheimer,2.4360089932016753,0.8862974134230682,Right fusiform
ADNI2,alzheimer,2.1696791456466906,0.8575653382579985,Right inferiorparietal
ADNI2,alzheimer,2.490490393465111,0.880860553053851,Right inferiortemporal
ADNI2,alzheimer,2.083483178108273,0.9423890813972542,Right isthmuscingulate
ADNI2,alzheimer,2.077148983781452,0.8767372891345797,Right lateraloccipital
ADNI2,alzheimer,2.4165238709772976,0.9075604481550715,Right lateralorbitofrontal
ADNI2,alzheimer,1.883824197875463,0.9360320070205999,Right lingual
ADNI2,alzheimer,2.2913082149529704,0.8542303045001255,Right medialorbitofrontal
ADNI2,alzheimer,2.474360612212293,0.8587755414719418,Right middletemporal
ADNI2,alzheimer,2.4138895934078617,0.9372658183736092,Right parahippocampal
ADNI2,alzheimer,2.1526865213329915,0.8346819890322854,Right paracentral
ADNI2,alzheimer,2.3182606383730127,0.8432651696275116,Right parsopercularis
ADNI2,alzheimer,2.4295546999700264,0.9198550584656322,Right parsorbitalis
ADNI2,alzheimer,2.22286113715951,0.8255799445347545,Right parstriangularis
ADNI2,alzheimer,1.5663475694463513,0.9876992153105708,Right pericalcarine
ADNI2,alzheimer,1.8665543575931545,0.8806862191673813,Right postcentral
ADNI2,alzheimer,2.2347803078546384,0.8700666681364806,Right posteriorcingulate
ADNI2,alzheimer,2.1878444664158727,0.8106982771280252,Right precentral
ADNI2,alzheimer,2.1057549423880477,0.9073917373970196,Right precuneus
ADNI2,alzheimer,2.58816027272322,0.8868972685956042,Right rostralanteriorcingulate
ADNI2,alzheimer,2.1750059666935067,0.8593502782548872,Right rostralmiddlefrontal
ADNI2,alzheimer,2.3994534954257856,0.809301340643532,Right superiorfrontal
ADNI2,alzheimer,1.9922187965854319,0.9180786668576354,Right superiorparietal
ADNI2,alzheimer,2.3832036987887117,0.8915037845826738,Right superiortemporal
ADNI2,alzheimer,2.2466185869944213,0.8148123628272133,Right supramarginal
ADNI2,alzheimer,2.6319927956176263,0.9529948435737959,Right frontalpole
ADNI2,alzheimer,3.2558993044548408,0.8955404391619747,Right temporalpole
ADNI2,alzheimer,2.1793661357041287,0.899234514463718,Right transversetemporal
ADNI2,alzheimer,2.6453639666250104,0.8416186692803785,Right insula
ADNI3,control_alzheimer,2.436600968252869,0.6911705368401844,Left bankssts
ADNI3,control_alzheimer,2.4973621793721277,0.8669254380329376,Left caudalanteriorcingulate
ADNI3,control_alzheimer,2.4695200321657196,0.6669644519113871,Left caudalmiddlefrontal
ADNI3,control_alzheimer,1.773099896335712,1.0369349599163633,Left cuneus
ADNI3,control_alzheimer,3.453772108897735,0.7541768094369011,Left entorhinal
ADNI3,control_alzheimer,2.6443573548053405,0.6944884918666806,Left fusiform
ADNI3,control_alzheimer,2.3964208693536064,0.6804977878851852,Left inferiorparietal
ADNI3,control_alzheimer,2.8061669602724915,0.683347320985797,Left inferiortemporal
ADNI3,control_alzheimer,2.466039893481029,0.7681685249253124,Left isthmuscingulate
ADNI3,control_alzheimer,2.062960905966542,0.8976246256690585,Left lateraloccipital
ADNI3,control_alzheimer,2.6071498922967797,0.6575244910524898,Left lateralorbitofrontal
ADNI3,control_alzheimer,2.008202991628233,0.963218155739593,Left lingual
ADNI3,control_alzheimer,2.477037573375142,0.7969114823385782,Left medialorbitofrontal
ADNI3,control_alzheimer,2.8129420369665286,0.6991701770357464,Left middletemporal
ADNI3,control_alzheimer,2.7922610367857095,0.8212932100190053,Left parahippocampal
ADNI3,control_alzheimer,2.185044406460595,0.800957725973888,Left paracentral
ADNI3,control_alzheimer,2.4853349290775437,0.6625609166676433,Left parsopercularis
ADNI3,control_alzheimer,2.5422997565101797,0.8124975002999667,Left parsorbitalis
ADNI3,control_alzheimer,2.322031457911357,0.8262018593126562,Left parstriangularis
ADNI3,control_alzheimer,1.4835284486792968,1.0944365573771269,Left pericalcarine
ADNI3,control_alzheimer,2.0127042160847948,0.9470340966939389,Left postcentral
ADNI3,control_alzheimer,2.49861142575211,0.7202374539610257,Left posteriorcingulate
ADNI3,control_alzheimer,2.3180176295425534,0.8032982462898108,Left precentral
ADNI3,control_alzheimer,2.351823524583629,0.7731309857347591,Left precuneus
ADNI3,control_alzheimer,2.7430303523578634,0.7234754807494497,Left rostralanteriorcingulate
ADNI3,control_alzheimer,2.3067905436474536,0.6999893783540734,Left rostralmiddlefrontal
ADNI3,control_alzheimer,2.5731876117548302,0.7092020675820748,Left superiorfrontal
ADNI3,control_alzheimer,2.1838262643076702,0.8555865091962065,Left superiorparietal
ADNI3,control_alzheimer,2.7249138362847583,0.7591271164867474,Left superiortemporal
ADNI3,control_alzheimer,2.430975383195957,0.6782123624442451,Left supramarginal
ADNI3,control_alzheimer,2.617118757564395,0.9486837728553684,Left frontalpole
ADNI3,control_alzheimer,3.541708099949693,0.6535505622521757,Left temporalpole
ADNI3,control_alzheimer,2.2252223789078425,0.8589607563613182,Left transversetemporal
ADNI3,control_alzheimer,2.979526873688298,0.6777633643224887,Left insula
ADNI3,control_alzheimer,2.6127532338157775,0.7309138438056818,Right bankssts
ADNI3,control_alzheimer,2.3783545893455877,0.8002505391271428,Right caudalanteriorcingulate
ADNI3,control_alzheimer,2.4051182187866225,0.7099894747704102,Right caudalmiddlefrontal
ADNI3,control_alzheimer,1.8515289687033138,1.0107168860525575,Right cuneus
ADNI3,control_alzheimer,3.4429992151456315,0.7060100073586993,Right entorhinal
ADNI3,control_alzheimer,2.6943716738333165,0.74606149994463,Right fusiform
ADNI3,control_alzheimer,2.4485160605656544,0.6512231543456354,Right inferiorparietal
ADNI3,control_alzheimer,2.771404803759877,0.6735545437900674,Right inferiortemporal
ADNI3,control_alzheimer,2.488980776182864,0.9346423150096258,Right isthmuscingulate
ADNI3,control_alzheimer,2.091198981643256,0.800204052569825,Right lateraloccipital
ADNI3,control_alzheimer,2.4784116214567415,0.8562524648141268,Right lateralorbitofrontal
ADNI3,control_alzheimer,1.988992754703257,0.9617205285992222,Right lingual
ADNI3,control_alzheimer,2.3600195956611136,0.9343103344413468,Right medialorbitofrontal
ADNI3,control_alzheimer,2.82700502268094,0.6638056847746692,Right middletemporal
ADNI3,control_alzheimer,2.6837537060024754,0.7403216590123989,Right parahippocampal
ADNI3,control_alzheimer,2.2400128892148103,0.8225681074788221,Right paracentral
ADNI3,control_alzheimer,2.4493333371382477,0.6313861947358462,Right parsopercularis
ADNI3,control_alzheimer,2.4691671405387,0.7880389113895052,Right parsorbitalis
ADNI3,control_alzheimer,2.1937173076791328,0.8487874235176672,Right parstriangularis
ADNI3,control_alzheimer,1.4973385512413016,1.0566132638451118,Right pericalcarine
ADNI3,control_alzheimer,2.0346186370539283,1.0421399155973596,Right postcentral
ADNI3,control_alzheimer,2.3879240883767308,0.7227663506901383,Right posteriorcingulate
ADNI3,control_alzheimer,2.30918952878066,0.9292088255017861,Right precentral
ADNI3,control_alzheimer,2.406844472594033,0.7335187253899956,Right precuneus
ADNI3,control_alzheimer,2.6807771619650693,0.7489170458167911,Right rostralanteriorcingulate
ADNI3,control_alzheimer,2.2173182577513617,0.8409787976935502,Right rostralmiddlefrontal
ADNI3,control_alzheimer,2.502603861826718,0.7405774682357328,Right superiorfrontal
ADNI3,control_alzheimer,2.148503948976345,0.8353825269752454,Right superiorparietal
ADNI3,control_alzheimer,2.7539994765252453,0.78940463088445,Right superiortemporal
ADNI3,control_alzheimer,2.5005773367395165,0.6870729218052257,Right supramarginal
ADNI3,control_alzheimer,2.600002407324049,0.9190329866049003,Right frontalpole
ADNI3,control_alzheimer,3.6211138849890925,0.7718320857233907,Right temporalpole
ADNI3,control_alzheimer,2.2591894244545387,0.8011445800237231,Right transversetemporal
ADNI3,control_alzheimer,2.9571889654882053,0.6422629721153836,Right insula
ADNI3,alzheimer,2.1561640667617015,0.8111119439900931,Left bankssts
ADNI3,alzheimer,2.2765700353707,0.9346020594151253,Left caudalanteriorcingulate
ADNI3,alzheimer,2.2125639165006383,0.7648435272710404,Left caudalmiddlefrontal
ADNI3,alzheimer,1.795054673197325,1.0740546178805204,Left cuneus
ADNI3,alzheimer,2.614084103861664,1.0809993627691095,Left entorhinal
ADNI3,alzheimer,2.387335814461735,0.981721223247692,Left fusiform
ADNI3,alzheimer,2.0743392603656248,0.888033398941421,Left inferiorparietal
ADNI3,alzheimer,2.3936994168976273,0.8700457107719356,Left inferiortemporal
ADNI3,alzheimer,1.8896611214522074,1.0199464634760909,Left isthmuscingulate
